MAKE,Model,Version,Año,60000
Ford,Lobo,Platinum Crew Cab 4x4,2024,1
Ford,Maverick,Lariat Tremor High 2.0L Ecoboost,2024,1
Ford,Maverick,Lariat SuperCrew FWD 2.5L Hybrid,2024,1
Ford,Maverick,Lariat Supercrew AWD 2.0L Ecoboost,2024,1
Ford,Maverick,XLT Supercrew FWD 2.0L Ecoboost,2024,1
Ford,Mustang,GT Premium Fastback V8 MT 5.0L,2024,1
Ford,Mustang,GT Premium V8 AT Convertible 5.0L,2024,1
Ford,Mustang,GT Premium Fastback V8 AT 5.0L,2024,1
Ford,Mustang,Dark Horse V8 Coupe 5.0L 4V,2024,1
Ford,Mustang,EcoBoost Fastback AT 2.3L,2024,1
Ford,Mustang,Dark Horse V8 Coupe 5.0L Piel,2024,1
Ford,Mustang Mach-E,Premium,2024,1
Ford,Mustang Mach-E,Select,2024,1
Ford,Mustang Mach-E,GT,2024,1
Ford,Mustang Mach-E,Rally,2024,1
Ford,Ranger,XLT 2.0L CR TC DSL Panther J 170PS 4x4,2024,1
Ford,Ranger,XL 2.3L 4V TIVCT DI TC 270 HP Gas 10 AT,2024,1
Ford,Ranger,XLT 2.3L 4V TIVCT DI TC 270 HP Gas 10 AT,2024,1
Ford,Ranger,Raptor DBL PU 3.0L Nano GTDi 405PS 10R60,2024,1
Ford,Ranger,Wildtrak Double Cab 2.3L 4V TIVCT Gas 4x,2024,1
Ford,Territory,Titanium FWD 1.8L,2024,18600
Ford,Territory,Trend FWD 1.8L,2024,18600
Ford,Territory,Ambiente FWD 1.8L,2024,18600
Ford,Transit,Bus 15 Pasajeros Larga LWB,2024,1
Ford,Transit,Bus 18 Pasajeros Extra Larga ELWB,2024,1
Ford,Transit,Van Extra Larga ELWB,2024,1
Ford,Transit,Chasis Cab Mediana,2024,1
Ford,Transit,Chasis Cab Larga,2024,1
Ford,Transit,NA Bus 410 L Medium Roof 15 Pass,2024,1
Ford,Transit,NA Van 410 L Medium Roof,2024,1
Ford,Transit Custom,Van Larga Techo Bajo Diesel 2.0L 134hp M,2024,1
Ford,Transit Custom,Bus 8 Pasajeros Techo Bajo Diesel 2.0L 1,2024,1
Ford,Transit Custom,Van Corta Techo Bajo Diesel 2.0L 134hp M,2024,1
Fiat,Pulse,Drive MT,2025,1
Fiat,Pulse,Drive Plus CVT,2025,1
Fiat,Pulse,Impetus,2025,1
Fiat,Argo,Drive Plus MT,2025,1
Fiat,Argo,Trekking MT,2025,1
Fiat,Argo,Drice Plus S-Design MT,2025,1
Fiat,Argo,Drice Plus S-Design CVT,2025,1
Fiat,Argo,Trekking CVT,2025,1
Fiat,Fastback,Impetus,2025,1
Fiat,Fastback,Audace,2025,1
Fiat,Pulse,Drive MT,2025,1
Fiat,Pulse,Drive Plus CVT,2025,1
Fiat,Pulse,Impetus,2025,1
Fiat,Pulse,Impetus,2024,1
Fiat,Pulse,Audace,2024,1
Fiat,Pulse,Drive Plus CVT,2024,1
Fiat,Pulse,Drive MT,2024,1
Fiat,Argo,Trekking CVT,2024,1
Fiat,Argo,Drice Plus S-Design CVT,2024,1
Fiat,Argo,Drice Plus S-Design MT,2024,1
Fiat,Argo,Trekking MT,2024,1
Fiat,Argo,Drive Plus MT,2024,1
Fiat,Ducato,Cargo Van 11.5 m3,2024,1
Fiat,Ducato,Cargo Van 15 m3,2024,1
Fiat,Fastback,Audace,2024,1
Fiat,Fastback,Impetus,2024,1
Fiat,Mobi,Like,2024,1
Fiat,Mobi,Trekking,2024,1
Fiat,Pulse,Impetus,2024,1
Fiat,Pulse,Audace,2024,1
Fiat,Pulse,Drive Plus CVT,2024,1
Fiat,Pulse,Drive MT,2024,1
DongFeng,Rich 6,4x4 Gasolina,2025,1
DongFeng,Rich 6,4x4 Diésel,2025,1
DongFeng,Shine,1.5 DCT,2025,1
DongFeng,Shine GS,1.5 DCT,2025,1
DongFeng,T5L,1.5 Auto,2025,1
DongFeng,E70,-,2024,1
DongFeng,P22,Full Pick Up 4x2 Gasolina,2024,1
DongFeng,P22,Full Pick Up 4x4 Gasolina,2024,1
DongFeng,Shine Max,HEV,2024,1
Dodge,Attitude,GT,2025,1
Dodge,Attitude,Sport,2025,1
Dodge,Attitude,SXT,2025,1
Dodge,Durango,GT Plus,2025,1
Dodge,Durango,Hellcat SRT,2025,1
Dodge,Durango,RT,2025,1
Dodge,Journey,GT PLUS,2025,1
Dodge,Journey,Sport,2025,1
Dodge,Journey,SXT,2025,1
Dodge,Attitude,SE TA,2024,1
Dodge,Attitude,SXT TM,2024,1
Dodge,Attitude,SE TM,2024,1
Dodge,Attitude,SXT TA,2024,1
Dodge,Durango,RT,2024,1
Dodge,Durango,Hellcat SRT,2024,1
Dodge,Durango,GT Plus,2024,1
Dodge,Durango,SRT,2024,1
Dodge,Journey,SXT,2024,1
Dodge,Journey,Sport,2024,1
Dodge,Journey,GT PLUS,2024,1
DFSK,E5,Luxury,2025,1
DFSK,500,Fashion,2024,1
DFSK,600,Fashion,2024,1
DFSK,E5,Premium,2024,1
DFSK,EC35,EV,2024,1
DFSK,500,Fashion,2024,1
CUPRA,Formentor,VZ 2.0 TSI 333HP DSG7,2025,1
CUPRA,Formentor,VZ 2.0 TSI 333HP DSG7 Edición Especial,2025,1
CUPRA,Leon,2.0 TSI 300HP DSG7 Edición Especial,2025,1
CUPRA,Leon,2.0 TSI 300HP DSG7 Essential,2025,1
CUPRA,Leon,2.0 TSI 300HP DSG7,2025,1
CUPRA,Terramar,1.4 TSI Turbo DSG,2025,1
CUPRA,Terramar,VZ 2.0 TSI DSG 4DRIVE,2025,1
CUPRA,Leon,2.0 TSI 300HP DSG7 Edición Especial,2025,1
CUPRA,Leon,2.0 TSI 300HP DSG7 Essential,2025,1
CUPRA,Leon,2.0 TSI 300HP DSG7,2025,1
CUPRA,Ateca,TSI DSG 4Drive,2024,1
CUPRA,Formentor,TSI 190HP,2024,1
CUPRA,Formentor,TSI Tribe Edition,2024,1
CUPRA,Formentor,1.4 PHEV,2024,1
CUPRA,Formentor,TSI VZ 310HP,2024,1
CUPRA,Leon,León 300HP DSG,2024,1
CUPRA,Leon,León 190HP DSG,2024,1
CUPRA,Ateca,TSI DSG 4Drive,2024,1
CUPRA,Leon,León 300HP DSG,2024,1
CUPRA,Leon,León 190HP DSG,2024,1
Chirey,Tiggo 4 Pro,1.5T Luxury,2026,18265
Chirey,Tiggo 4 Pro,1.5T Premium,2026,18265
Chirey,Tiggo 2 Pro,1.0T Luxury,2025,21976
Chirey,Tiggo 2 Pro,1.0T Comfort,2025,21976
Chirey,Tiggo 4 Pro,1.5T Premium,2025,18265
Chirey,Tiggo 4 Pro,1.5T Luxury,2025,18265
Chirey,Tiggo 8 Pro,1.6 Turbo Luxury,2025,17527
Chirey,Tiggo 8 Pro,1.6 Turbo Premium,2025,17527
Chirey,Tiggo 8 Pro,1.5 e+,2025,18151
Chirey,Arrizo 8,1.6L Turbo Luxury,2024,17522
Chirey,Arrizo 8,2.0L Turbo Premium,2024,17539
Chirey,Tiggo 2 Pro,1.0T Comfort,2024,21976
Chirey,Tiggo 2 Pro,1.0T Luxury,2024,21976
Chirey,Tiggo 4 Pro,1.5T Luxury,2024,18265
Chirey,Tiggo 4 Pro,1.5T Premium,2024,18265
Chirey,Tiggo 7 Pro,1.5T Premium,2024,18265
Chirey,Tiggo 7 Pro,1.5T Luxury,2024,18265
Chirey,Tiggo 7 Pro,1.5T Comfort,2024,18265
Chirey,Tiggo 7 Pro Max,1.6T Premium,2024,17527
Chirey,Tiggo 8 Pro,1.5 e+,2024,18151
Chirey,Tiggo 8 Pro,1.6 Turbo Premium,2024,17527
Chirey,Tiggo 8 Pro,1.6 Turbo Luxury,2024,17527
Chirey,Tiggo 8 Pro Max,2.0T Premium,2024,17532
Chirey,Tiggo 8 Pro Max,2.0T Luxury,2024,17532
Chevrolet,Aveo HB,LS A Manual,2025,1
Chevrolet,Aveo HB,LT Black Edition G,2025,1
Chevrolet,Aveo HB,LT Plus C,2025,1
Chevrolet,Aveo HB,LT B Manual,2025,1
Chevrolet,Aveo NB,LS Manual D,2025,1
Chevrolet,Aveo NB,LT Manual E,2025,1
Chevrolet,Aveo NB,LT Plus F,2025,1
Chevrolet,Blazer,RS C,2025,1
Chevrolet,Blazer,RS Bitono F,2025,1
Chevrolet,Blazer EV,RS A AUTO,2025,1
Chevrolet,Captiva,Premier C,2025,1
Chevrolet,Captiva,Premier Black Edition D,2025,1
Chevrolet,Captiva,LT B,2025,1
Chevrolet,Captiva,LT A,2025,1
Chevrolet,Cheyenne Cabina Regular 4x2,LT C,2025,1
Chevrolet,Cheyenne Cabina Regular 4x4,LT H,2025,1
Chevrolet,Cheyenne Doble Cabina 4x4,ZR2 D,2025,1
Chevrolet,Cheyenne Doble Cabina 4x4,ZR2 Bison R,2025,1
Chevrolet,Cheyenne Doble Cabina 4x4,RST B,2025,1
Chevrolet,Cheyenne Doble Cabina 4x4,High Country G,2025,1
Chevrolet,Colorado,ZR2 4X4 D,2025,1
Chevrolet,Corvette,Stingray Z51 Coupe,2025,1
Chevrolet,Corvette,Corvette Z51 Coupe Performance Package,2025,1
Chevrolet,Corvette,Z06 F,2025,1
Chevrolet,Corvette,Stingray Z51 Convertible,2025,1
Chevrolet,Equinox EV,RS Bitono D,2025,1
Chevrolet,Equinox EV,RS B,2025,1
Chevrolet,Express Cargo Van,LS B,2025,1
Chevrolet,Express Max,Cargo Van A,2025,1
Chevrolet,Express Pas. Van,12P L,2025,1
Chevrolet,Express Pas. Van,15P C,2025,1
Chevrolet,Groove,LT Manual D,2025,1
Chevrolet,Groove,LT Automático E,2025,1
Chevrolet,Groove,Premier F,2025,1
Chevrolet,Montana,RS B,2025,1
Chevrolet,Montana,LT A,2025,1
Chevrolet,Onix,LT D,2025,1
Chevrolet,Onix,LT C,2025,1
Chevrolet,Onix,LS B,2025,1
Chevrolet,Onix,LS A,2025,1
Chevrolet,Onix,Premier Redline E,2025,1
Chevrolet,S10 Max,Chasis Cabina 2.4 4x2 A,2025,1
Chevrolet,S10 Max,Cabina Regular 2.4 4x2 B,2025,1
Chevrolet,S10 Max,Crew Cab 2.4 4x2 C,2025,1
Chevrolet,S10 Max,Crew Cab 2.0 Turbo 4x4 D,2025,1
Chevrolet,S10 Max,Crew Cab 2.0 Turbo 4x4 F Automatica,2025,1
Chevrolet,Silverado,WT E,2025,1
Chevrolet,Silverado,L4 CC F,2025,1
Chevrolet,Silverado,WT O,2025,1
Chevrolet,Silverado,WT N,2025,1
Chevrolet,Silverado,Custom K,2025,1
Chevrolet,Silverado 3500 Chasis Cabina,HD A,2025,1
Chevrolet,Suburban,LT C,2025,1
Chevrolet,Suburban,High Country G,2025,1
Chevrolet,Suburban,RST B,2025,1
Chevrolet,Tahoe,LT C,2025,1
Chevrolet,Tahoe,RST B,2025,1
Chevrolet,Tahoe,High Country G,2025,1
Chevrolet,Tahoe,Z71 D,2025,1
Chevrolet,Tornado Van,LS B,2025,1
Chevrolet,Tracker,RS R,2025,1
Chevrolet,Tracker,LS B,2025,1
Chevrolet,Tracker,Premier K,2025,1
Chevrolet,Tracker,LT C,2025,1
Chevrolet,Tracker,LS A,2025,1
Chevrolet,Traverse,LT B,2025,1
Chevrolet,Trax NG,RS C,2025,1
Chevrolet,Trax NG,LT B,2025,1
Chevrolet,Trax NG,LS A,2025,1
Chevrolet,Tracker,RS R,2025,1
Chevrolet,Tracker,LS B,2025,1
Chevrolet,Tracker,Premier K,2025,1
Chevrolet,Tracker,LT C,2025,1
Chevrolet,Tracker,LS A,2025,1
Chevrolet,Aveo HB,LT B Manual,2024,1
Chevrolet,Aveo HB,LT Plus C,2024,1
Chevrolet,Aveo HB,LS A Manual,2024,1
Chevrolet,Aveo NB,LT Plus F,2024,1
Chevrolet,Aveo NB,LT Manual E,2024,1
Chevrolet,Aveo NB,LS Manual D,2024,1
Chevrolet,Blazer,RS Bitono F,2024,1
Chevrolet,Blazer,RS C,2024,1
Chevrolet,Camaro,SS C,2024,1
Chevrolet,Camaro,ZL1 Z Edición de Coleccionistas Coupé,2024,1
Chevrolet,Camaro,SS G Edición de Coleccionistas Coupé,2024,1
Chevrolet,Captiva,LT A,2024,1
Chevrolet,Captiva,LT B,2024,1
Chevrolet,Captiva,Premier C,2024,1
Chevrolet,Cavalier Turbo,LS Automático A,2024,1
Chevrolet,Cavalier Turbo,LT Automático B,2024,1
Chevrolet,Cavalier Turbo,RS C,2024,1
Chevrolet,Cheyenne Cabina Regular 4x2,LT C,2024,1
Chevrolet,Cheyenne Cabina Regular 4x4,LT H,2024,1
Chevrolet,Cheyenne Doble Cabina 4x4,High Country G,2024,1
Chevrolet,Cheyenne Doble Cabina 4x4,RST B,2024,1
Chevrolet,Cheyenne Doble Cabina 4x4,ZR2 Bison R,2024,1
Chevrolet,Cheyenne Doble Cabina 4x4,ZR2 D,2024,1
Chevrolet,Colorado,ZR2 4X4 D,2024,1
Chevrolet,Colorado,Z71 C,2024,1
Chevrolet,Colorado,LT 4x4 B,2024,1
Chevrolet,Corvette,Z06 Coupe Carbon Track Edition M,2024,1
Chevrolet,Corvette,Stingray Z51 Convertible,2024,1
Chevrolet,Corvette,Z06 F,2024,1
Chevrolet,Corvette,Corvette Z51 Coupe Performance Package,2024,1
Chevrolet,Corvette,Stingray Z51 Coupe,2024,1
Chevrolet,Equinox EV,RS B,2024,1
Chevrolet,Equinox EV,RS Bitono D,2024,1
Chevrolet,Express Cargo Van,LS B,2024,1
Chevrolet,Express Pas. Van,15P C,2024,1
Chevrolet,Express Pas. Van,12P L,2024,1
Chevrolet,Groove,Premier F,2024,1
Chevrolet,Groove,LT Automático E,2024,1
Chevrolet,Groove,LT Manual D,2024,1
Chevrolet,Montana,LT A,2024,1
Chevrolet,Montana,RS B,2024,1
Chevrolet,Onix,Premier Redline E,2024,1
Chevrolet,Onix,LS A,2024,1
Chevrolet,Onix,LS B,2024,1
Chevrolet,Onix,LT C,2024,1
Chevrolet,Onix,LT D,2024,1
Chevrolet,S10 Max,Crew Cab 2.0 Turbo 4x4 D,2024,1
Chevrolet,S10 Max,Crew Cab 2.4 4x2 C,2024,1
Chevrolet,S10 Max,Cabina Regular 2.4 4x2 B,2024,1
Chevrolet,S10 Max,Chasis Cabina 2.4 4x2 A,2024,1
Chevrolet,Silverado,Custom K,2024,1
Chevrolet,Silverado,WT N,2024,1
Chevrolet,Silverado,WT O,2024,1
Chevrolet,Silverado,WT F,2024,1
Chevrolet,Silverado,WT E,2024,1
Chevrolet,Silverado 3500 Chasis Cabina,HD A,2024,1
Chevrolet,Suburban,RST B,2024,1
Chevrolet,Suburban,High Country G,2024,1
Chevrolet,Suburban,LT C,2024,1
Chevrolet,Tahoe,Z71 D,2024,1
Chevrolet,Tahoe,High Country G,2024,1
Chevrolet,Tahoe,RST B,2024,1
Chevrolet,Tahoe,LT C,2024,1
Chevrolet,Tornado Van,LS B,2024,1
Chevrolet,Tracker,LS A,2024,1
Chevrolet,Tracker,LT C,2024,1
Chevrolet,Tracker,Premier K,2024,1
Chevrolet,Tracker,LS B,2024,1
Chevrolet,Tracker,RS R,2024,1
Chevrolet,Traverse,LT B,2024,1
Chevrolet,Traverse,LT C,2024,1
Chevrolet,Trax NG,LS A,2024,1
Chevrolet,Trax NG,LT B,2024,1
Chevrolet,Trax NG,RS C,2024,1
Chevrolet,Tracker,LS A,2024,1
Chevrolet,Tracker,LT C,2024,1
Chevrolet,Tracker,Premier K,2024,1
Chevrolet,Tracker,LS B,2024,1
Chevrolet,Tracker,RS R,2024,1
Changan,Alsvin,MT,2026,16094
Changan,Alsvin,DCT,2026,16094
Changan,CS55 Plus iDD,Luxury,2026,17794
Changan,CS55 Plus iDD,Premium,2026,17794
Changan,CS75 Pro,Luxury,2026,18194
Changan,CS75 Pro,Premium,2026,18194
Changan,CS95 Plus,Luxury 2WD,2026,21894
Changan,CS95 Plus,Premium 4WD,2026,21894
Changan,Eado Plus,Luxury,2026,18994
Changan,Eado Plus,Premium,2026,17094
Changan,Eado Plus iDD,Luxury,2026,17794
Changan,Eado Plus iDD,Premium,2026,17794
Changan,Honor S,-,2026,16194
Changan,Star Truck Plus,Caja,2026,15594
Changan,Uni-k,Premium AWD,2026,18294
Changan,Alsvin,DCT,2025,16094
Changan,Alsvin,MT,2025,16094
Changan,CS35 Plus Turbo,Luxury,2025,17500
Changan,CS35 Plus Turbo,Premium,2025,17500
Changan,CS35 Plus Turbo,Comfort,2025,17500
Changan,CS55 Plus,Luxury,2025,17094
Changan,CS55 Plus,Premium,2025,17094
Changan,Deepal S07,BEV 160kWH,2025,7594
Changan,Deepal S07,REEV 165KWH,2025,16494
Changan,Eado Plus,Premium,2025,17094
Changan,Eado Plus,Luxury,2025,18994
Changan,Hunter,Plus 4x2 TM,2025,21094
Changan,Hunter,Plus 4x4 TA,2025,21494
Changan,Hunter,Work,2025,21094
Changan,Hunter,Chassis,2025,21094
Changan,Uni-k,2.0T Lv 4,2025,18294
Changan,Uni-k,Premium 2WD,2025,18294
Changan,Alsvin,MT,2024,16094
Changan,Alsvin,DCT,2024,16094
Changan,CS35 Plus Turbo,Premium,2024,17500
Changan,CS35 Plus Turbo,Luxury,2024,17500
Changan,CS55 Plus,Premium,2024,17094
Changan,CS55 Plus,Luxury,2024,17094
Changan,Honor S,-,2024,16194
Changan,Hunter,Plus 4x4 TA,2024,21494
Changan,Hunter,Plus 4x2 TM,2024,21094
Changan,Star Truck Plus,Caja,2024,15594
Changan,Uni-k,2.0T Lv 4,2024,18294
Cadillac,Escalade ESV,Premium Luxury B ESV,2025,1
Cadillac,Escalade ESV,V-Sport,2025,1
Cadillac,Escalade SUV,V-Sport,2025,1
Cadillac,Escalade SUV,Premium Luxury B SUV,2025,1
Cadillac,OPTIQ,Sport 3 F,2025,1
Cadillac,OPTIQ,Sport 3 Black Roof C,2025,1
Cadillac,XT4,Sport F,2025,1
Cadillac,XT4,Premium Luxury D,2025,1
Cadillac,XT5,Sport F,2025,1
Cadillac,XT5,Luxury C,2025,1
Cadillac,Escalade ESV,V-Sport,2024,1
Cadillac,Escalade ESV,Premium Luxury B ESV,2024,1
Cadillac,Escalade SUV,Premium Luxury B SUV,2024,1
Cadillac,Escalade SUV,V-Sport,2024,1
Cadillac,LYRIQ,Luxury F,2024,1
Cadillac,LYRIQ,Sport C,2024,1
Cadillac,XT4,Premium Luxury D,2024,1
Cadillac,XT4,Sport F,2024,1
Cadillac,XT5,Luxury C,2024,1
Cadillac,XT5,Sport F,2024,1
BYD,Dolphin Mini,4 Seats 300km,2026,6413
BYD,Dolphin Mini,4 Seats 380km,2026,6413
BYD,King,DM-i 1.5L FWD 55km,2026,18894
BYD,Song Plus,DM-i 115km,2026,11106
BYD,Dolphin Mini,4 Seats 380km,2025,6413
BYD,Dolphin Mini,4 Seats 300km,2025,6413
BYD,King,DM-i 1.5L FWD 55km,2025,18894
BYD,Seal,82KWH AWD,2025,21048
BYD,Seal,61KWH RWD,2025,21048
BYD,Sealion 7,AWD 456km,2025,8118
BYD,Shark,GL,2025,33127
BYD,Shark,GS,2025,33127
BYD,Song Plus,DM-i 115km,2025,11106
BYD,Song Pro,DM-i 1.5L FWD,2025,21048
BYD,Yuan Pro,BEV 45KWH 380KM GS,2025,5850
BYD,Dolphin,BEV 45KWH GS,2024,5912
BYD,Dolphin Mini,4 Seats 300km,2024,6413
BYD,Dolphin Mini,4 Seats 380km,2024,6413
BYD,HAN,BEV 85KWH,2024,18894
BYD,King,DM-i 1.5L FWD 55km,2024,18894
BYD,Seal,61KWH RWD,2024,21048
BYD,Seal,82KWH AWD,2024,21048
BYD,Song Plus,DM-i 115km,2024,11106
BYD,Tang,BEV 86KWH,2024,13690
BYD,Yuan Plus,BEV 60KWH 480KM GS,2024,5912
Buick,Enclave,Sport Touring B,2025,$0.00
Buick,Enclave,Avenir G,2025,$0.00
Buick,Encore GX,Avenir,2025,$0.00
Buick,Encore GX,Sport Touring,2025,1
Buick,Envision,Avenir G,2025,1
Buick,Envision,Sport Touring F,2025,1
Buick,Envista,Sport Touring D,2025,1
Buick,Envista,Avenir U,2025,1
Buick,Enclave,Avenir P,2024,1
Buick,Enclave,Essence L,2024,1
Buick,Encore GX,Sport Touring,2024,1
Buick,Encore GX,Avenir,2024,1
Buick,Envision,Sport Touring F,2024,1
Buick,Envision,Avenir G,2024,1
Buick,Envista,Avenir U,2024,1
Buick,Envista,Sport Touring D,2024,1
BPS,X7,Caja Seca,2025,1
BPS,X7,Chásis,2025,1
BPS,1500,Chasis,2025,1
BPS,1500,Caja Seca,2025,1
BPS,V2,V2,2025,1
BPS,X7,Caja Seca,2025,1
BPS,X7,Chásis,2025,1
BMW,i4,M50,2026,0
BMW,i4,eDrive40,2026,0
BMW,i5,eDrive40,2026,0
BMW,i5,M60 xDrive,2026,0
BMW,i7,eDrive50,2026,0
BMW,i7,M70 xDrive,2026,0
BMW,iX2,xDrive30 Eléctrico Automático,2026,0
BMW,M,M2 Coupé,2026,0
BMW,Serie 1 5 puertas,118i,2026,0
BMW,Serie 1 5 puertas,M135i xDrive,2026,0
BMW,Serie 2 Coupe,220i,2026,0
BMW,Serie 2 Coupe,M240i,2026,0
BMW,Serie 2 Gran Coupe,M235i xDrive,2026,0
BMW,Serie 2 Gran Coupe,218,2026,0
BMW,Serie 3 Sedan,320i Edicion 30 años,2026,0
BMW,Serie 3 Sedan,330e Hibrido conectable,2026,0
BMW,Serie 3 Sedan,M340i xDrive,2026,0
BMW,Serie 3 Sedan,320i,2026,0
BMW,Serie 4 Convertible,M440I xDrive,2026,0
BMW,Serie 4 Coupe,M440i xDrive,2026,0
BMW,Serie 4 Coupe,430i,2026,0
BMW,Serie 4 Gran Coupé,M440i xDrive,2026,0
BMW,Serie 4 Gran Coupé,430i,2026,0
BMW,Serie 5 Sedan,530e Hibrido conectable,2026,0
BMW,Serie 7 Sedan,750e xDrive,2026,0
BMW,Serie 8 Gran Coupe,M850i xDrive,2026,0
BMW,X1 SAV,sDrive18i,2026,0
BMW,X1 SAV,sDrive20i,2026,0
BMW,X1 SAV,xDrive25e,2026,0
BMW,X2 SAC,xDrive20i Automático,2026,0
BMW,X2 SAC,M35i,2026,0
BMW,X3 SAV,xDrive30e Hibrido conectable,2026,0
BMW,X3 SAV,M50 xDrive,2026,0
BMW,X5 SAV,M60i,2026,0
BMW,X5 SAV,xDrive50e,2026,0
BMW,X5 SAV,xDrive40i,2026,0
BMW,M,M2 Coupé,2026,0
BMW,i4,eDrive40,2025,0
BMW,i4,M50,2025,0
BMW,i5,M60 xDrive,2025,0
BMW,i5,eDrive40,2025,0
BMW,i7,M70 xDrive,2025,0
BMW,i7,eDrive50,2025,0
BMW,iX,M60,2025,0
BMW,iX,xDrive50,2025,0
BMW,iX,xDrive40i,2025,0
BMW,iX1,eDrive20,2025,0
BMW,iX2,xDrive30 Eléctrico Automático,2025,0
BMW,iX3,M Sport Inspiring (LCI),2025,0
BMW,iX3,M Sport Impressive (LCI),2025,0
BMW,M,M8 Coupe Competiton,2025,0
BMW,M,X6 M Competition,2025,0
BMW,M,X5 M Competition,2025,0
BMW,M,X4 M,2025,0
BMW,M,X4 M Competition,2025,0
BMW,M,M3 Competition Sedan Automatico,2025,0
BMW,M,M4 Competition Coupe Automatico,2025,0
BMW,M,M2 Coupé,2025,0
BMW,M,XM Automático,2025,0
BMW,Serie 1 5 puertas,M135i xDrive,2025,0
BMW,Serie 1 5 puertas,118i,2025,0
BMW,Serie 2 Coupe,M240i,2025,0
BMW,Serie 2 Coupe,220i,2025,0
BMW,Serie 2 Gran Coupe,218,2025,0
BMW,Serie 2 Gran Coupe,M235i xDrive,2025,0
BMW,Serie 3 Sedan,320i,2025,0
BMW,Serie 3 Sedan,M340i xDrive,2025,0
BMW,Serie 3 Sedan,330e Hibrido conectable,2025,0
BMW,Serie 3 Sedan,320i Edicion 30 años,2025,0
BMW,Serie 4 Convertible,M440I xDrive,2025,0
BMW,Serie 4 Coupe,430i,2025,0
BMW,Serie 4 Coupe,M440i xDrive,2025,0
BMW,Serie 4 Gran Coupé,430i,2025,0
BMW,Serie 4 Gran Coupé,M440i xDrive,2025,0
BMW,Serie 5 Sedan,530e Hibrido conectable,2025,0
BMW,Serie 7 Sedan,750e xDrive,2025,0
BMW,Serie 8 Gran Coupe,M850i xDrive,2025,0
BMW,X1 SAV,xDrive25e,2025,0
BMW,X1 SAV,sDrive20i,2025,0
BMW,X1 SAV,sDrive18i,2025,0
BMW,X2 SAC,sDrive18i,2025,0
BMW,X2 SAC,M35i,2025,0
BMW,X2 SAC,xDrive20i Automático,2025,0
BMW,X3 SAV,M50 xDrive,2025,0
BMW,X3 SAV,xDrive30e Hibrido conectable,2025,0
BMW,X4 SAC,xDrive30i,2025,0
BMW,X4 SAC,M40i,2025,0
BMW,X5 SAV,xDrive40i,2025,0
BMW,X5 SAV,xDrive50e,2025,0
BMW,X5 SAV,M60i,2025,0
BMW,X6 SAC,xDrive40i M Sport,2025,0
BMW,X6 SAC,M60i,2025,0
BMW,X7 SAV,xDrive40i,2025,0
BMW,X7 SAV,M60i,2025,0
BMW,Z4,M40I,2025,0
BMW,M,M8 Coupe Competiton,2025,0
BMW,M,X6 M Competition,2025,0
BMW,M,X5 M Competition,2025,0
BMW,M,X4 M,2025,0
BMW,M,X4 M Competition,2025,0
BMW,M,M3 Competition Sedan Automatico,2025,0
BMW,M,M4 Competition Coupe Automatico,2025,0
BMW,M,M2 Coupé,2025,0
BMW,M,XM Automático,2025,0
BMW,i4,M50,2024,0
BMW,i4,eDrive40,2024,0
BMW,i5,eDrive40,2024,0
BMW,i5,M60 xDrive,2024,0
BMW,i7,eDrive50,2024,0
BMW,i7,M70 xDrive,2024,0
BMW,iX,xDrive40i,2024,0
BMW,iX,xDrive50,2024,0
BMW,iX,M60,2024,0
BMW,iX1,xDrive30E,2024,0
BMW,iX1,eDrive20,2024,0
BMW,iX2,xDrive30 Eléctrico Automático,2024,0
BMW,iX3,M Sport Impressive (LCI),2024,0
BMW,iX3,M Sport Inspiring (LCI),2024,0
BMW,M,XM Automático,2024,0
BMW,M,XM Automático,2024,0
BMW,M,M3 CS (Automático),2024,0
BMW,M,M2 Coupé,2024,0
BMW,M,M4 Competition Coupe Automatico,2024,0
BMW,M,M3 Competition Sedan Automatico,2024,0
BMW,M,X3 M Competition,2024,0
BMW,M,X3 M,2024,0
BMW,M,X4 M Competition,2024,0
BMW,M,X4 M,2024,0
BMW,M,X5 M Competition,2024,0
BMW,M,X6 M Competition,2024,0
BMW,M,M8 Coupe Competiton,2024,0
BMW,Serie 1 5 puertas,118i,2024,0
BMW,Serie 1 5 puertas,M135i xDrive,2024,0
BMW,Serie 1 5 puertas,128ti,2024,0
BMW,Serie 2 Coupe,220i,2024,0
BMW,Serie 2 Coupe,M240i,2024,0
BMW,Serie 2 Gran Coupe,M235i xDrive,2024,0
BMW,Serie 2 Gran Coupe,220i,2024,0
BMW,Serie 3 Sedan,330e Hibrido conectable,2024,0
BMW,Serie 3 Sedan,M340i xDrive,2024,0
BMW,Serie 3 Sedan,320i,2024,0
BMW,Serie 4 Convertible,M440I xDrive,2024,0
BMW,Serie 4 Coupe,M440i xDrive,2024,0
BMW,Serie 4 Coupe,430i,2024,0
BMW,Serie 4 Gran Coupé,M440i xDrive,2024,0
BMW,Serie 4 Gran Coupé,430i,2024,0
BMW,Serie 5 Sedan,530e Hibrido conectable,2024,0
BMW,Serie 7 Sedan,750e xDrive,2024,0
BMW,Serie 8 Gran Coupe,M850i xDrive,2024,0
BMW,X1 SAV,sDrive18i,2024,0
BMW,X1 SAV,sDrive20i,2024,0
BMW,X1 SAV,xDrive25e,2024,0
