row_idx,make,model,version,ano,msrp,precio_transaccion,msrp_new,precio_transaccion_new,delta_tx
1403,AUDI,A8,4.2 TIPTRONIC QUATTRO PLUS,2008,1117877.0,,1117877.0,1117877.0,
1404,AUDI,A8,6.0 LWB W12 TIPTRONIC QUATTRO,2008,1652229.0,,1652229.0,1652229.0,
1405,AUDI,A8,6.0 LWB W12 TIPTRONIC QUATTRO,2009,1703331.0,,1703331.0,1703331.0,
1406,AUDI,A8,4.2 TIPTRONIC QUATTRO PLUS,2009,1162299.0,,1162299.0,1162299.0,
1407,AUDI,A8,4.2 TIPTRONIC QUATTRO PLUS LWB,2009,1242535.0,,1242535.0,1242535.0,
1408,AUDI,A8,4.2 TIPTRONIC QUATTRO PLUS LWB,2010,1512486.0,,1512486.0,1512486.0,
1409,AUDI,A8,4.2 TIPTRONIC QUATTRO PLUS,2010,1414623.0,,1414623.0,1414623.0,
1410,AUDI,A8,6.0 LWB W12 TIPTRONIC QUATTRO,2010,2073340.0,,2073340.0,2073340.0,
1452,AUDI,ALL ROAD QUATRRO,2.7 BITURBO TIPTRONIC QUATTRO,2003,595758.0,,595758.0,595758.0,
1453,AUDI,ALL ROAD QUATRRO,2.7 BITURBO TIPTRONIC QUATTRO,2004,663437.0,,663437.0,663437.0,
1454,AUDI,ALLROAD QUATTRO,2.7 BITURBO TIPTRONIC QUATTRO,2001,603818.0,,603818.0,603818.0,
1456,AUDI,CABRIOLET,-,1997,444934.0,,444934.0,444934.0,
1464,AUDI,E-TRON SPORTBACK,93KWH RS E-QUATTRO,2022,3279900.0,,3279900.0,3279900.0,
1523,AUDI,Q3,2.0 TFSI S LINE 220HP QUATTRO S TRONIC,2016,629900.0,,629900.0,629900.0,
1589,AUDI,Q5,2.0 T FSI TRENDY QUATTRO STRONIC,2010,584477.0,,584477.0,584477.0,
1590,AUDI,Q5,2.0 T FSI LUXURY QUATTRO STRONIC,2010,635770.0,,635770.0,635770.0,
1591,AUDI,Q5,2.0 T FSI ELITE QUATTRO STRONIC,2010,678965.0,,678965.0,678965.0,
1592,AUDI,Q5,3.2 FSI LUXURY QUATTRO STRONIC,2010,713386.0,,713386.0,713386.0,
1593,AUDI,Q5,3.0 TDI LUXURY QUATTRO STRONIC,2010,731608.0,,731608.0,731608.0,
1594,AUDI,Q5,3.0 TDI ELITE QUATTRO STRONIC,2010,774803.0,,774803.0,774803.0,
1595,AUDI,Q5,3.2 FSI ELITE QUATTRO STRONIC,2010,756580.0,,756580.0,756580.0,
1693,AUDI,Q7,4.2L QUATTRO TIPTRONIC,2007,825930.0,,825930.0,825930.0,
1694,AUDI,Q7,3.6L FSI LUXURY QUATTRO TIPTRONIC,2007,666196.0,,666196.0,666196.0,
1695,AUDI,Q7,3.6L FSI ELITE QUATTRO TIPTRONIC,2007,713626.0,,713626.0,713626.0,
1696,AUDI,Q7,4.2L ELITE QUATTRO TIPTRONIC,2007,882628.0,,882628.0,882628.0,
1697,AUDI,Q7,4.2L ELITE QUATTRO TIPTRONIC,2008,885123.0,,885123.0,885123.0,
1698,AUDI,Q7,3.0L TDI LUXURY QUATTRO TIPTRONIC,2008,712469.0,,712469.0,712469.0,
1699,AUDI,Q7,3.6L FSI ELITE QUATTRO TIPTRONIC,2008,753993.0,,753993.0,753993.0,
1700,AUDI,Q7,3.6L FSI LUXURY QUATTRO TIPTRONIC,2008,696078.0,,696078.0,696078.0,
1701,AUDI,Q7,4.2L TDI ELITE QUATTRO TIPTRONIC,2008,916812.0,,916812.0,916812.0,
1702,AUDI,Q7,3.0L TDI ELITE QUATTRO TIPTRONIC,2008,770385.0,,770385.0,770385.0,
1703,AUDI,Q7,3.0L TDI ELITE QUATTRO TIPTRONIC,2009,797897.0,,797897.0,797897.0,
1704,AUDI,Q7,4.2L TDI ELITE QUATTRO TIPTRONIC,2009,942209.0,,942209.0,942209.0,
1705,AUDI,Q7,3.6L FSI LUXURY QUATTRO TIPTRONIC,2009,713204.0,,713204.0,713204.0,
1706,AUDI,Q7,3.6L FSI ELITE QUATTRO TIPTRONIC,2009,775609.0,,775609.0,775609.0,
1707,AUDI,Q7,3.0L TDI LUXURY QUATTRO TIPTRONIC,2009,735491.0,,735491.0,735491.0,
1708,AUDI,Q7,4.2L ELITE QUATTRO TIPTRONIC,2009,909892.0,,909892.0,909892.0,
1709,AUDI,Q7,4.2 ELITE QUATTRO TIPTRONIC,2010,1087964.0,,1087964.0,1087964.0,
1710,AUDI,Q7,3.0 TDI LUXURY QUATTRO TIPTRONIC,2010,909786.0,,909786.0,909786.0,
1711,AUDI,Q7,3.6 ELITE QUATTRO TIPTRONIC,2010,942182.0,,942182.0,942182.0,
1712,AUDI,Q7,3.6 LUXURY QUATTRO TIPTRONIC,2010,882115.0,,882115.0,882115.0,
1713,AUDI,Q7,4.2 TDI ELITE QUATTRO TIPTRONIC,2010,1127109.0,,1127109.0,1127109.0,
1714,AUDI,Q7,3.0 TDI ELITE QUATTRO TIPTRONIC,2010,969179.0,,969179.0,969179.0,
1715,AUDI,Q7,3.6 EDICIN ESPECIAL QUATTRO TIPTRONIC,2010,903037.0,,903037.0,903037.0,
1716,AUDI,Q7,3.0 TDI ED ESPECIAL QUATTRO TIPTRONIC,2010,930034.0,,930034.0,930034.0,
1717,AUDI,Q7,4.2 TDI S LINE QUATTRO TIPTRONIC,2010,1158155.0,,1158155.0,1158155.0,
1813,AUDI,R8,4.2 FSI QUATTRO MT,2008,1469741.0,,1469741.0,1469741.0,
1814,AUDI,R8,4.2 FSI QUATTRO R TRONIC,2008,1628189.0,,1628189.0,1628189.0,
1815,AUDI,R8,4.2 FSI QUATTRO R TRONIC,2009,1689959.0,,1689959.0,1689959.0,
1816,AUDI,R8,4.2 FSI QUATTRO MT,2009,1525588.0,,1525588.0,1525588.0,
1817,AUDI,R8,4.2 QUATTRO MT,2010,1864117.0,,1864117.0,1864117.0,
1818,AUDI,R8,4.2 QUATTRO R TRONIC,2010,2065241.0,,2065241.0,2065241.0,
1819,AUDI,R8,5.2 FSI QUATTRO MT,2010,2273790.0,,2273790.0,2273790.0,
1820,AUDI,R8,5.2 FSI QUATTRO R TRONIC,2010,2449943.0,,2449943.0,2449943.0,
1886,AUDI,S3,-,2000,415565.0,,415565.0,415565.0,
1887,AUDI,S3,-,2001,411372.0,,411372.0,411372.0,
1889,AUDI,S3,-,2003,420706.0,,420706.0,420706.0,
1890,AUDI,S3,-,2004,468657.0,,468657.0,468657.0,
1891,AUDI,S3,2.0L TURBO FSI MT,2008,480261.0,,480261.0,480261.0,
1892,AUDI,S3,2.0L TURBO FSI MT,2009,499243.0,,499243.0,499243.0,
1893,AUDI,S3,2.0L TURBO FSI S TRONIC,2009,517073.0,,517073.0,517073.0,
1894,AUDI,S3,2.0 TURBO FSI S TRONIC QUATTRO,2010,638470.0,,638470.0,638470.0,
1895,AUDI,S3,2.0 TURBO FSI QUATTRO MT,2010,616873.0,,616873.0,616873.0,
1912,AUDI,S4,-,2000,657739.0,,657739.0,657739.0,
1913,AUDI,S4,-,2001,622259.0,,622259.0,622259.0,
1914,AUDI,S4,TIPTRONIC,2004,753295.0,,753295.0,753295.0,
