make,model,version,ano,tech_on,adas_on,seg_on,confort_on,tech_on_pdf,adas_on_pdf,seg_on_pdf,confort_on_pdf
CHEVROLET,CAPTIVA SPORT,"LS AUT. L4, TELA",2015,0,0,1,2,,,,
CHEVROLET,CARGO VAN,CARGO VAN,1997,0,0,1,2,,,,
CHEVROLET,CARGO VAN,CARGO VAN,1998,0,0,1,2,,,,
CHEVROLET,CARGO VAN,CARGO VAN A,1999,0,0,1,2,,,,
CHEVROLET,CARGO VAN,CARGO VAN C,2000,0,0,1,2,,,,
CHEVROLET,CARGO VAN,A,2003,0,0,1,2,,,,
CHEVROLET,CARGO VAN,C,2004,0,0,1,2,,,,
CHEVROLET,CAVALIER,2DR F MT,1995,0,0,1,2,,,,
CHEVROLET,CAVALIER,Z24 K,1996,0,0,1,2,,,,
CHEVROLET,CAVALIER,F 2 DR,1997,0,0,1,2,,,,
CHEVROLET,CAVALIER,A 2DR,1998,0,0,1,2,,,,
CHEVROLET,CAVALIER,4PTAS H,1999,0,0,1,2,,,,
CHEVROLET,CAVALIER,4PTAS P,2000,0,0,1,2,,,,
CHEVROLET,CAVALIER,4 PTAS L,2001,0,0,1,2,,,,
CHEVROLET,CAVALIER,4 PTAS P,2002,0,0,1,2,,,,
CHEVROLET,CAVALIER,4 PTAS. B,2003,0,0,1,2,,,,
CHEVROLET,CAVALIER,4 PTAS. B,2004,0,0,1,2,,,,
CHEVROLET,CAVALIER,B LT,2018,0,0,1,2,,,,
CHEVROLET,CAVALIER,LS A MT,2019,0,0,1,2,,,,
CHEVROLET,CAVALIER,LT B AT,2020,2,0,1,2,,,,
CHEVROLET,CAVALIER,LS MANUAL A,2021,0,0,1,2,,,,
CHEVROLET,CAVALIER TURBO,LS,2022,2,0,1,2,,,,
CHEVROLET,CAVALIER TURBO,RS C,2023,2,1,1,3,,,,
CHEVROLET,CAVALIER TURBO,LS AUTOMTICO A,2024,2,0,2,2,,,,
CHEVROLET,CHASIS P-30,CHASIS,1995,0,0,0,2,,,,
CHEVROLET,CHASIS P-30,CHASIS,1996,0,0,0,2,,,,
CHEVROLET,CHASIS P-30,REFORZADO,1997,0,0,0,2,,,,
CHEVROLET,CHASIS P-30,A 8 CYL MT,1998,0,0,0,2,,,,
CHEVROLET,CHASIS P-30,A,2001,0,0,1,2,,,,
CHEVROLET,CHASIS P-30,C,2002,0,0,1,2,,,,
CHEVROLET,CHEVY,JOY 3DR,1995,0,0,0,2,,,,
CHEVROLET,CHEVY,SWING 5DR AC B,1996,0,0,0,2,,,,
CHEVROLET,CHEVY,BASE,1997,0,0,0,2,,,,
CHEVROLET,CHEVY,TAXI 5,1998,0,0,0,2,,,,
CHEVROLET,CHEVY,BASICO,1999,0,0,0,2,,,,
CHEVROLET,CHEVY,MONZA MT K,2000,0,0,0,2,,,,
CHEVROLET,CHEVY,POP E,2001,0,0,0,2,,,,
CHEVROLET,CHEVY,SWING POP 5DR E,2002,0,0,0,2,,,,
CHEVROLET,CHEVY,3 PTAS.POP PAQUETE B,2003,0,0,0,2,,,,
CHEVROLET,CHEVY,4 PTAS COMFORT C,2004,0,0,0,2,,,,
CHEVROLET,CHEVY,3 PTAS BASE B,2005,0,0,0,2,,,,
CHEVROLET,CHEVY,4 PTAS COMFORT C,2006,0,0,0,2,,,,
CHEVROLET,CHEVY,3 PTAS BASE B,2007,0,0,0,2,,,,
CHEVROLET,CHEVY,"3 PTAS BASE AC, DH Y RADIO H",2008,0,0,0,2,,,,
CHEVROLET,CHEVY,3 PTAS BASE B,2009,0,0,0,2,,,,
CHEVROLET,CHEVY,3 PTAS CARGO R,2010,0,0,0,2,,,,
CHEVROLET,CHEVY,3 PTAS B,2011,0,0,0,2,,,,
CHEVROLET,CHEVY,3 PTAS CARGO R,2012,0,0,0,2,,,,
CHEVROLET,CHEVY MONZA,4 PTAS.PAQUETE G,2003,0,0,0,2,,,,
CHEVROLET,CHEYENNE,2500 CAB REG D (NG),2007,0,0,1,2,,,,
CHEVROLET,CHEYENNE,2500 CAB REG L,2008,0,0,1,2,,,,
CHEVROLET,CHEYENNE,2500 CAB REG V,2009,0,0,2,2,,,,
CHEVROLET,CHEYENNE,2500 CREW CAB C,2010,0,0,2,3,,,,
CHEVROLET,CHEYENNE,2500 CAB REG N,2011,0,0,1,2,,,,
CHEVROLET,CHEYENNE,2500 CREW CAB C,2012,0,0,1,3,,,,
CHEVROLET,CHEYENNE,2500 CAB REG N,2013,0,0,1,2,,,,
CHEVROLET,CHEYENNE,2500 CREW CAB C,2014,0,0,0,2,,,,
CHEVROLET,CHEYENNE,2500 CREW CAB G LTZ,2015,1,0,1,3,,,,
CHEVROLET,CHEYENNE,LTZ CREW CAB C,2016,3,0,1,3,,,,
CHEVROLET,CHEYENNE,LTZ CREW CAB G,2017,3,0,1,3,,,,
CHEVROLET,CHEYENNE,A CENTENNIAL EDITION,2018,3,0,1,3,,,,
CHEVROLET,CHEYENNE,6.2 HIGH COUNTRY CREW CAB 4X4 G,2019,3,1,1,3,,,,
CHEVROLET,CHEYENNE,TRAIL BOSS DC 4X4 D,2020,3,1,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X2,LT C,2021,3,1,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X2,LT C,2022,3,1,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X2,LT C,2023,3,2,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X2,LT C,2024,3,2,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X2,LT C,2025,3,2,2,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X4,LT H,2021,3,1,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X4,LT H,2022,0,0,0,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X4,LT H,2023,3,2,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X4,LT H,2024,3,2,1,2,,,,
CHEVROLET,CHEYENNE CABINA REGULAR 4X4,LT H,2025,3,2,2,2,,,,
CHEVROLET,CHEYENNE DOBLE CABINA 4X4,HIGH COUNTRY G,2021,3,1,1,3,,,,
CHEVROLET,CHEYENNE DOBLE CABINA 4X4,TRAIL BOSS D,2022,3,1,1,2,,,,
CHEVROLET,CHEYENNE DOBLE CABINA 4X4,ZR2 D,2023,4,2,1,3,,,,
CHEVROLET,CHEYENNE DOBLE CABINA 4X4,HIGH COUNTRY G,2024,4,2,1,3,,,,
CHEVROLET,CHEYENNE DOBLE CABINA 4X4,ZR2 D,2025,3,2,2,3,,,,
CHEVROLET,COLORADO,PICK UP CREW CAB B,2004,0,0,1,2,,,,
CHEVROLET,COLORADO,PICK UP CREW CAB A C/E.ELCTRICO,2005,0,0,1,2,,,,
CHEVROLET,COLORADO,PICK UP CREW CAB C,2006,0,0,1,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA A,2007,0,0,0,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA C,2008,0,0,1,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA A,2009,0,0,2,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA C,2010,0,0,2,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA A,2011,0,0,1,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA C,2012,0,0,0,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA 4X4 TA,2013,0,0,1,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA 4X2 TA Q,2014,0,0,1,2,,,,
CHEVROLET,COLORADO,DOBLE CABINA 4X4 TA V,2015,1,0,1,2,,,,
CHEVROLET,COLORADO,WT DOBLE CABINA A 4X2,2016,0,0,1,2,,,,
CHEVROLET,COLORADO,LT DOBLE CABINA C 4X4,2017,3,0,1,2,,,,
CHEVROLET,COLORADO,WT DOBLE CABINA A 4X2,2018,0,0,1,2,,,,
CHEVROLET,COLORADO,LT DOBLE CABINA C 4X4,2019,3,0,1,2,,,,
CHEVROLET,COLORADO,LT B,2020,3,0,1,2,,,,
CHEVROLET,COLORADO,LT 4X4 C,2021,3,0,1,2,,,,
CHEVROLET,COLORADO,LT Z71 D,2022,3,0,1,2,,,,
CHEVROLET,COLORADO,LT 4X4 B,2023,0,0,0,2,,,,
CHEVROLET,COLORADO,ZR2 4X4 D,2024,3,0,1,3,,,,
CHEVROLET,COLORADO,ZR2 4X4 D,2025,4,1,2,3,,,,
CHEVROLET,CORSA,COMFORT C,2002,0,0,0,2,,,,
CHEVROLET,CORSA,5 PTAS. B,2003,0,0,0,2,,,,
CHEVROLET,CORSA,5 PTAS E,2004,0,0,0,2,,,,
CHEVROLET,CORSA,5 PTAS B,2005,0,0,0,2,,,,
CHEVROLET,CORSA,5 PTAS A,2006,0,0,0,2,,,,
CHEVROLET,CORSA,5 PTAS B,2007,0,0,0,2,,,,
CHEVROLET,CORSA,5 PTAS E,2008,0,0,1,2,,,,
CHEVROLET,CORSA SEDAN,4 PTAS. M,2003,0,0,0,2,,,,
CHEVROLET,CORSA SEDAN,4 PTAS. C,2004,0,0,0,2,,,,
CHEVROLET,CORSA SEDAN,4 PTAS. M,2005,0,0,0,2,,,,
CHEVROLET,CORSA SEDAN,4 PTAS. F,2006,0,0,0,2,,,,
CHEVROLET,CORSA SEDAN,4 PTAS. C,2007,0,0,0,2,,,,
CHEVROLET,CORSA SEDAN,4 PTAS. E,2008,0,0,1,2,,,,
CHEVROLET,CORVETTE,COUPE,1995,0,0,1,3,,,,
CHEVROLET,CORVETTE,CONVERTIBL,1996,0,0,1,2,,,,
CHEVROLET,CORVETTE,-,1997,0,0,1,3,,,,
CHEVROLET,CORVETTE,COUPE,1998,0,0,1,3,,,,
CHEVROLET,CORVETTE,CONVERTIBLE A,1999,0,0,0,2,,,,
CHEVROLET,CORVETTE,CONVERTIBLE M,2000,0,0,1,2,,,,
CHEVROLET,CORVETTE,CONVERTIBLE A,2001,0,0,1,2,,,,
CHEVROLET,CORVETTE,CONVERTIBLE M,2002,0,0,2,2,,,,
CHEVROLET,CORVETTE,2 PTAS. CONVERTIBLE A,2003,0,0,2,2,,,,
CHEVROLET,CORVETTE,2 PTAS. CONVERTIBLE C,2004,0,0,2,2,,,,
CHEVROLET,CORVETTE,2 PTAS. CONVERTIBLE A,2005,0,0,2,2,,,,
CHEVROLET,CORVETTE,2 PTAS. CONVERTIBLE M,2006,0,0,2,2,,,,
CHEVROLET,CORVETTE,2 PTAS. CONVERTIBLE A,2007,0,0,2,2,,,,
CHEVROLET,CORVETTE,2 PTAS. CONVERTIBLE M,2008,0,0,2,2,,,,
CHEVROLET,CORVETTE,2 PTAS. COUPE A,2009,0,0,2,3,,,,
CHEVROLET,CORVETTE,2 PTAS. COUPE M,2010,0,0,2,3,,,,
CHEVROLET,CORVETTE,2 PTAS. COUPE A,2011,0,0,2,3,,,,
CHEVROLET,CORVETTE,COUPE B,2012,0,0,1,2,,,,
CHEVROLET,CORVETTE,COUPE TM,2013,0,0,1,2,,,,
CHEVROLET,CORVETTE,6.2 C Z51 STINGRAY COUPE MT,2014,1,0,1,2,,,,
CHEVROLET,CORVETTE,6.2 D Z51 STINGRAY COUPE TA,2015,1,0,1,2,,,,
CHEVROLET,CORVETTE,Z06 STINGRAY COUPE H,2016,1,0,1,2,,,,
CHEVROLET,CORVETTE,Z51 STINGRAY COUPE D,2017,1,0,1,2,,,,
CHEVROLET,CORVETTE,Z06 STINGRAY COUPE H,2018,0,0,0,2,,,,
CHEVROLET,CORVETTE,STINGRAY Z51 D COUPE,2019,3,0,1,2,,,,
CHEVROLET,CORVETTE,CORVETTE Z51 COUPE PERFORMANCE PACKAGE,2020,3,1,1,2,,,,
CHEVROLET,CORVETTE,STINGRAY Z51 COUPE,2021,3,1,1,2,,,,
CHEVROLET,CORVETTE,STINGRAY Z51 CONVERTIBLE,2022,3,1,1,2,,,,
CHEVROLET,CORVETTE,STINGRAY Z51 COUPE,2023,3,1,1,2,,,,
CHEVROLET,CORVETTE,Z06 COUPE CARBON TRACK EDITION M,2024,3,1,2,2,,,,
CHEVROLET,CORVETTE,STINGRAY Z51 COUPE,2025,3,1,2,2,,,,
CHEVROLET,CRUZE,4 PTAS A,2010,0,0,1,2,,,,
CHEVROLET,CRUZE,4 PTAS F,2011,0,0,2,3,,,,
CHEVROLET,CRUZE,4 PTAS A,2012,0,0,0,2,,,,
CHEVROLET,CRUZE,4 PTAS F,2013,0,0,2,3,,,,
CHEVROLET,CRUZE,4 PTAS A,2014,0,0,1,2,,,,
CHEVROLET,CRUZE,4 PTAS K,2015,1,0,2,3,,,,
CHEVROLET,CRUZE,LS M MT,2016,0,0,1,2,,,,
CHEVROLET,CRUZE,LS TURBO A,2017,3,0,1,2,,,,
CHEVROLET,CRUZE,PREMIER TURBO D,2018,3,0,1,3,,,,
CHEVROLET,EPICA,LS AUTOMTICO S/A FLOTILLA,2009,0,0,1,2,,,,
CHEVROLET,EQUINOX,LS TELA A,2005,0,0,1,2,,,,
CHEVROLET,EQUINOX,LT PIEL C,2006,0,0,1,3,,,,
CHEVROLET,EQUINOX,LS TELA A,2007,0,0,2,2,,,,
CHEVROLET,EQUINOX,LT PIEL C,2008,0,0,2,3,,,,
CHEVROLET,EQUINOX,LTZ F,2016,1,2,1,3,,,,
CHEVROLET,EQUINOX,LS D,2017,1,0,1,2,,,,
CHEVROLET,EQUINOX,PREMIER C,2018,3,1,1,3,,,,
CHEVROLET,EQUINOX,PREMIER PLUS D,2019,3,1,1,3,,,,
CHEVROLET,EQUINOX,PREMIER C,2020,3,1,1,3,,,,
CHEVROLET,EQUINOX,PREMIER PLUS D,2021,4,1,1,3,,,,
CHEVROLET,EQUINOX EV,RS B,2024,2,2,1,3,,,,
CHEVROLET,EQUINOX EV,RS BITONO D,2025,2,2,2,3,,,,
CHEVROLET,EXPRESS,PASAJEROS VAN D,2003,0,0,1,2,,,,
CHEVROLET,EXPRESS,PASAJEROS VAN D,2004,0,0,2,2,,,,
CHEVROLET,EXPRESS,PASAJEROS VAN D,2005,0,0,1,2,,,,
CHEVROLET,EXPRESS,CARGO VAN C,2006,0,0,1,2,,,,
CHEVROLET,EXPRESS,CARGO VAN A,2007,0,0,1,2,,,,
CHEVROLET,EXPRESS,CARGO VAN C,2008,0,0,1,2,,,,
CHEVROLET,EXPRESS,PASAJEROS VAN D,2009,0,0,2,2,,,,
CHEVROLET,EXPRESS CARGO,VAN A,2009,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO,VAN C,2010,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO,VAN A,2011,0,0,2,2,,,,
CHEVROLET,EXPRESS CARGO,VAN C,2012,0,0,2,2,,,,
CHEVROLET,EXPRESS CARGO,VAN B,2013,0,0,2,2,,,,
CHEVROLET,EXPRESS CARGO,VAN C,2014,0,0,2,2,,,,
CHEVROLET,EXPRESS CARGO,VAN B 3500,2015,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO,LS VAN B,2016,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO,LS VAN B,2017,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO,LS VAN B,2018,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO,LS CARGO B,2019,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO,LS CARGO B,2020,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO VAN,LS B,2021,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO VAN,LS B,2022,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO VAN,LS B,2023,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO VAN,LS B,2024,0,0,1,2,,,,
CHEVROLET,EXPRESS CARGO VAN,LS B,2025,0,0,2,2,,,,
CHEVROLET,EXPRESS MAX,CARGO VAN A,2025,3,0,1,2,,,,
CHEVROLET,EXPRESS PAS. VAN,12P L,2021,0,0,1,2,,,,
CHEVROLET,EXPRESS PAS. VAN,15P C,2022,0,0,1,2,,,,
CHEVROLET,EXPRESS PAS. VAN,12P L,2023,0,0,0,2,,,,
CHEVROLET,EXPRESS PAS. VAN,15P C,2024,0,0,1,2,,,,
CHEVROLET,EXPRESS PAS. VAN,12P L,2025,0,0,2,2,,,,
CHEVROLET,EXPRESS PASAJEROS,VAN D,2010,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,VAN C,2011,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,VAN D,2012,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,VAN C,2013,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,VAN D,2014,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,6.0 VAN C 15 PAS.,2015,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,LS VAN D,2016,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,LS VAN C,2017,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,LS VAN L,2018,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,15P L,2019,0,0,1,2,,,,
CHEVROLET,EXPRESS PASAJEROS,12P L,2020,0,0,1,2,,,,
CHEVROLET,EXPRESS VAN,BASE,1998,0,0,1,2,,,,
CHEVROLET,EXPRESS VAN,12 PASS. LARGA B,1999,0,0,1,2,,,,
CHEVROLET,EXPRESS VAN,15 PASS. C,2000,0,0,1,2,,,,
CHEVROLET,EXPRESS VAN,8 PASS. L,2001,0,0,0,2,,,,
CHEVROLET,EXPRESS VAN,15 PASS. C,2002,0,0,1,2,,,,
CHEVROLET,G-30,CARGO VAN A,2001,0,0,1,2,,,,
CHEVROLET,G-30,CARGO VAN C,2002,0,0,1,2,,,,
CHEVROLET,GROOVE,LT MT,2022,3,0,1,2,,,,
CHEVROLET,GROOVE,PREMIER AT,2023,3,0,1,3,,,,
CHEVROLET,GROOVE,PREMIER F,2024,3,0,1,3,,,,
CHEVROLET,GROOVE,LT MANUAL D,2025,3,0,2,2,2.0,0.0,2.0,1.0
CHEVROLET,HHR,LT MANUAL 2.4L C,2006,0,0,0,2,,,,
CHEVROLET,HHR,ELEGANCE LT AUTOMTICO 2.4L F,2007,0,0,1,3,,,,
CHEVROLET,HHR,LT MANUAL 2.4L C,2008,0,0,2,2,,,,
CHEVROLET,HHR,ELEGANCE LT AUTOMTICO 2.4L G ESTRIBOS,2009,0,0,2,3,,,,
CHEVROLET,IMPALA,A,2000,0,0,0,2,,,,
CHEVROLET,IMPALA,LS Q,2001,0,0,1,3,,,,
CHEVROLET,IMPALA,B,2002,0,0,1,2,,,,
CHEVROLET,IMPALA,4 PTAS L,2003,0,0,1,2,,,,
CHEVROLET,KODIAK,CLASE 6 E,2005,0,0,1,2,,,,
CHEVROLET,KODIAK,CLASE 6 F,2006,0,0,1,2,,,,
CHEVROLET,KODIAK,CLASE 6 E,2007,0,0,1,2,,,,
CHEVROLET,L-30,L-31042 E,1999,0,0,0,2,,,,
CHEVROLET,L-30,L-30542 D,2000,0,0,0,2,,,,
CHEVROLET,LUMINA VAN,-,1995,0,0,1,2,,,,
CHEVROLET,LUMINA VAN,TIPICA,1996,0,0,1,2,,,,
CHEVROLET,LUV,CHASIS CAB,1997,0,0,0,2,,,,
CHEVROLET,LUV,CREW-CAB LUJO,1998,0,0,0,2,,,,
CHEVROLET,LUV,CHASIS CABINA B,1999,0,0,0,2,,,,
CHEVROLET,LUV,DOBLE CABINA LUJO C,2000,0,0,0,2,,,,
CHEVROLET,LUV,CHASIS CABINA B,2001,0,0,0,2,,,,
CHEVROLET,LUV,DOBLE CABINA LUJO C,2002,0,0,0,2,,,,
CHEVROLET,LUV,CHASS CAB B,2003,0,0,0,2,,,,
CHEVROLET,LUV,DOBLE CAB C,2004,0,0,0,2,,,,
CHEVROLET,LUV,CHASIS CAB B,2005,0,0,0,2,,,,
CHEVROLET,MALIBU,LS,1997,0,0,1,2,,,,
CHEVROLET,MALIBU,-,1998,0,0,1,2,,,,
CHEVROLET,MALIBU,LS B,1999,0,0,1,2,,,,
CHEVROLET,MALIBU,G,2000,0,0,1,2,,,,
CHEVROLET,MALIBU,LS B,2001,0,0,1,2,,,,
CHEVROLET,MALIBU,F,2002,0,0,1,2,,,,
CHEVROLET,MALIBU,4 PTAS. B,2003,0,0,1,2,,,,
CHEVROLET,MALIBU,4 PTAS B,2004,0,0,1,2,,,,
CHEVROLET,MALIBU,4 PTAS A,2005,0,0,0,2,,,,
CHEVROLET,MALIBU,4 PTAS D,2006,0,0,1,2,,,,
CHEVROLET,MALIBU,4 PTAS A,2007,0,0,0,2,,,,
CHEVROLET,MALIBU,4 PTAS D,2008,0,0,2,2,,,,
CHEVROLET,MALIBU,4 PTAS G,2009,0,0,2,3,,,,
CHEVROLET,MALIBU,4 PTAS C,2010,0,0,2,3,,,,
CHEVROLET,MALIBU,4 PTAS G,2011,0,0,1,3,,,,
CHEVROLET,MALIBU,4 PTAS C,2012,0,0,1,3,,,,
CHEVROLET,MALIBU,2.5 LT TA,2013,0,0,2,3,,,,
CHEVROLET,MALIBU,2.0 G LTZ TURBO NAV TA,2014,1,2,1,3,,,,
CHEVROLET,MALIBU,2.5 L LT TA,2015,1,0,1,2,,,,
CHEVROLET,MALIBU,PREMIER TURBO G TA,2016,3,2,1,3,,,,
CHEVROLET,MALIBU,1.5 A LS TURBO TA,2017,3,0,0,2,,,,
CHEVROLET,MALIBU,PREMIER TURBO G TA,2018,3,2,1,3,,,,
CHEVROLET,MATIZ,B,2011,0,0,0,2,,,,
CHEVROLET,MATIZ,A,2012,0,0,0,2,,,,
CHEVROLET,MATIZ,B,2013,0,0,0,2,,,,
CHEVROLET,MATIZ,A,2014,0,0,0,2,,,,
CHEVROLET,MATIZ,B RADIO Y AA,2015,0,0,0,2,,,,
CHEVROLET,MERIVA,1.8 B,2004,0,0,0,2,,,,
CHEVROLET,MERIVA,1.8 D COMFORT EASYTRONIC,2005,0,0,0,2,,,,
CHEVROLET,MERIVA,1.8 C MANUAL COMFORT AC,2006,0,0,0,2,,,,
CHEVROLET,MERIVA,MONOCAB D,2007,0,0,1,2,,,,
CHEVROLET,MERIVA,MONOCAB B,2008,0,0,1,2,,,,
CHEVROLET,MONTANA,LT A,2024,3,0,0,2,,,,
CHEVROLET,MONTANA,RS B,2025,3,1,2,2,,,,
CHEVROLET,NUEVA SILVERADO CABINA REGULAR 4X2,WT N,2022,3,0,1,2,,,,
CHEVROLET,NUEVA SILVERADO CABINA REGULAR 4X2,WT N,2023,3,0,1,2,,,,
CHEVROLET,NUEVA SILVERADO DOBLE CABINA 4X2,WT V8 4X2 CC N,2022,3,0,1,2,,,,
CHEVROLET,NUEVA SILVERADO DOBLE CABINA 4X2,WT V8 4X2 CC N,2023,3,0,1,2,,,,
CHEVROLET,NUEVA SIVERADO CABINA REGULAR 4X4,WT O,2022,3,0,1,2,,,,
CHEVROLET,NUEVA SIVERADO CABINA REGULAR 4X4,WT O,2023,3,0,1,2,,,,
CHEVROLET,NUEVA SIVERADO DOBLE CABINA 4X2,WT E,2022,3,0,1,2,,,,
CHEVROLET,NUEVA SIVERADO DOBLE CABINA 4X2,WT E,2023,3,0,1,2,,,,
CHEVROLET,NUEVA SIVERADO DOBLE CABINA 4X4,CUSTOM K,2022,3,0,1,2,,,,
CHEVROLET,NUEVA SIVERADO DOBLE CABINA 4X4,WT F,2023,3,0,1,2,,,,
CHEVROLET,ONIX,LT D,2021,3,0,1,2,,,,
CHEVROLET,ONIX,PREMIER G,2022,3,0,1,2,,,,
CHEVROLET,ONIX,LT D,2023,3,0,1,2,,,,
CHEVROLET,ONIX,PREMIER REDLINE E,2024,3,0,1,3,,,,
CHEVROLET,ONIX,LT D,2025,3,0,2,2,2.0,0.0,2.0,0.0
CHEVROLET,OPTRA,MT AC M,2006,0,0,0,2,,,,
CHEVROLET,OPTRA,MT B,2007,0,0,0,2,,,,
CHEVROLET,OPTRA,MT AC M,2008,0,0,0,2,,,,
CHEVROLET,OPTRA,AT AC PIEL F,2009,0,0,1,2,,,,
CHEVROLET,OPTRA,MT AC C,2010,0,0,1,2,,,,
CHEVROLET,R15,B,1996,0,0,0,2,,,,
CHEVROLET,R15,D C/RADIO,1997,0,0,0,2,,,,
CHEVROLET,R15,B,1998,0,0,0,2,,,,
CHEVROLET,R15,B,1999,0,0,0,2,,,,
CHEVROLET,R15,B,2000,0,0,0,2,,,,
CHEVROLET,R15,CUSTOM B,2001,0,0,0,2,,,,
CHEVROLET,R25,400SS K AT,1996,0,0,1,2,,,,
CHEVROLET,R25,CUSTOM G AC,1997,0,0,0,2,,,,
CHEVROLET,R25,400SS K AT,1998,0,0,1,2,,,,
CHEVROLET,R25,CUSTOM G AC,1999,0,0,0,2,,,,
CHEVROLET,R25,400SS K AT,2000,0,0,1,2,,,,
CHEVROLET,R25,400SS K AT,2001,0,0,1,2,,,,
CHEVROLET,R25,400SS K AT,2002,0,0,1,2,,,,
CHEVROLET,S-10,CORTA,1996,0,0,1,2,,,,
CHEVROLET,S-10,LARGA,1997,0,0,1,2,,,,
CHEVROLET,S-10,CORTA,1998,0,0,1,2,,,,
CHEVROLET,S-10,CORTA 4X4 G,1999,0,0,1,2,,,,
CHEVROLET,S-10,CORTA B,2000,0,0,1,2,,,,
CHEVROLET,S-10,CORTA D,2001,0,0,1,2,,,,
CHEVROLET,S-10,CORTA B,2002,0,0,1,2,,,,
CHEVROLET,S-10,PICK UP A,2003,0,0,1,2,,,,
CHEVROLET,S-10,LS DOBLE CABINA A,2016,0,0,1,2,,,,
CHEVROLET,S-10,LS CABINA REGULAR B,2017,0,0,1,2,,,,
CHEVROLET,S10 MAX,CHASIS CABINA 2.4 4X2 A,2023,0,0,1,2,,,,
CHEVROLET,S10 MAX,CREW CAB 2.0 TURBO 4X4 D,2024,1,0,1,2,,,,
CHEVROLET,S10 MAX,CHASIS CABINA 2.4 4X2 A,2025,0,0,1,2,,,,
CHEVROLET,SILVERADO,SLE N,1995,0,0,0,2,,,,
CHEVROLET,SILVERADO,SLX P CUSTOM,1996,0,0,1,2,,,,
CHEVROLET,SILVERADO,SLE N DELUXE,1997,0,0,1,2,,,,
CHEVROLET,SILVERADO,LT M PIEL,1998,0,0,1,2,,,,
CHEVROLET,SILVERADO,LT B,1999,0,0,0,2,,,,
CHEVROLET,SILVERADO,2500 CAB EXT 4X4 D,2003,0,0,1,2,,,,
CHEVROLET,SILVERADO,2500 CAB REG 4X4 C,2004,0,0,1,2,,,,
CHEVROLET,SILVERADO,2500 CAB EXT 4X4 D,2005,0,0,1,2,,,,
CHEVROLET,SILVERADO,2500 CAB REG 4X4 C,2006,0,0,1,2,,,,
CHEVROLET,SILVERADO,2500 CREW CAB B,2007,0,0,1,2,,,,
CHEVROLET,SILVERADO,1500 CAB REG G,2008,0,0,0,2,,,,
CHEVROLET,SILVERADO,4.3 SILVERADO WT DOBLE CABINA 4X4 F,2019,3,0,1,2,,,,
CHEVROLET,SILVERADO,WT CR 4X2 A,2020,3,0,1,2,,,,
CHEVROLET,SILVERADO,CUSTOM K,2024,3,0,1,2,,,,
CHEVROLET,SILVERADO,WT E,2025,3,1,2,2,,,,
CHEVROLET,SILVERADO 1500,CUSTOM B,2002,0,0,0,2,,,,
CHEVROLET,SILVERADO 1500,1500 CAB REG H,2003,0,0,0,2,,,,
CHEVROLET,SILVERADO 1500,1500 CAB REG A,2004,0,0,0,2,,,,
CHEVROLET,SILVERADO 1500,1500 CAB REG H,2005,0,0,0,2,,,,
CHEVROLET,SILVERADO 1500,1500 CAB REG A,2006,0,0,0,2,,,,
CHEVROLET,SILVERADO 1500,1500 CAB REG B,2009,0,0,0,2,,,,
