Make,Model,Version_sales,match_make,match_model,match_version,match_ano,msrp,precio_transaccion,hp,equipment_score,units
FORD,BRONCO,(O)2.3 BADLANDS AUTO 4WD,FORD,BRONCO,BADLANDS 2 PUERTAS 2.3L GTDI,2023.0,1509000.0,1359000.0,300.0,4.0,38.0
FORD,BRONCO,(O)2.3 BADLANDS AUTO 4WD,FORD,BRONCO,BADLANDS 4 PUERTAS 2.3L GTDI,2023.0,1564000.0,1414000.0,300.0,4.0,40.0
PORSCHE,PANAMERA,4.0 V8 TURBO S DCT,PORSCHE,PANAMERA,TURBO S PDK,2022.0,3458000.0,3458000.0,620.0,2.0,6.0
PORSCHE,PANAMERA,4.0 V8 TURBO S DCT,PORSCHE,PANAMERA,TURBO S PDK,2023.0,3508000.0,3508000.0,630.0,3.0,3.0
BMW,SERIES 1,2.0 128TI AUTO,BMW,SERIE 1 5 PUERTAS,128TI,2022.0,870000.0,850000.0,245.0,2.0,3.0
BMW,SERIES 1,2.0 128TI AUTO,BMW,SERIE 1 5 PUERTAS,128TI,2023.0,905000.0,905000.0,245.0,3.0,78.0
BMW,SERIES 1,2.0 128TI AUTO,BMW,SERIE 1 5 PUERTAS,128TI,2024.0,930000.0,860000.0,245.0,3.0,43.0
BMW,SERIES 2,2.0 M235I XDRIVE GRAN COUPE AUTO,BMW,SERIE 2 GRAN COUPE,M235I XDRIVE,2022.0,1110000.0,1110000.0,306.0,3.0,19.0
BMW,SERIES 2,(O)2.0 M235I XDRIVE GRAN COUPE AUTO,BMW,SERIE 2 GRAN COUPE,M235I XDRIVE,2023.0,1155000.0,1135000.0,306.0,3.0,240.0
BMW,SERIES 2,2.0 M235I XDRIVE GRAN COUPE DCT,BMW,SERIE 2 GRAN COUPE,M235I XDRIVE,2024.0,1225000.0,1140000.0,306.0,3.0,51.0
BMW,SERIES 3,2.0 320I AUTO,BMW,SERIE 2 GRAN COUPE,220I,2022.0,800000.0,800000.0,192.0,3.0,145.0
BMW,SERIES 3,2.0 320I AUTO,BMW,SERIE 2 GRAN COUPE,220I,2023.0,855000.0,855000.0,192.0,3.0,1.0
BMW,SERIES 3,(O)2.0 320I AUTO,BMW,SERIE 2 GRAN COUPE,220I,2024.0,905000.0,845000.0,192.0,3.0,82.0
KIA,STINGER,2.5 GT LINE AUTO,KIA,STINGER,GT LINE,2022.0,805900.0,805900.0,300.0,3.0,1578.0
KIA,STINGER,2.5 GT LINE AUTO,KIA,STINGER,GT LINE,2023.0,833900.0,833900.0,300.0,3.0,4196.0
RENAULT,DUSTER,(O)1.6 INTENS,RENAULT,DUSTER,INTENS TM,2022.0,320600.0,320600.0,115.0,0.0,1040.0
RENAULT,DUSTER,(O)1.6 INTENS,RENAULT,DUSTER,INTENS TM,2023.0,365700.0,365700.0,115.0,2.0,480.0
RENAULT,DUSTER,(O)1.6 ICONIC,RENAULT,DUSTER,INTENS TM,2024.0,379300.0,359300.0,115.0,2.0,579.0
RENAULT,DUSTER,(O)1.6 ICONIC,RENAULT,DUSTER,ICONIC TM,2022.0,353000.0,353000.0,115.0,2.0,3.0
RENAULT,DUSTER,(O)1.6 ICONIC,RENAULT,DUSTER,ICONIC TM,2023.0,359900.0,359900.0,115.0,2.0,89.0
RENAULT,DUSTER,1.3 ICONIC CVT,RENAULT,DUSTER,ICONIC CVT,2022.0,424200.0,424200.0,154.0,4.0,406.0
RENAULT,DUSTER,(O)1.3 ICONIC CVT,RENAULT,DUSTER,ICONIC CVT,2023.0,453100.0,453100.0,154.0,4.0,944.0
RENAULT,DUSTER,(O)1.3 ICONIC CVT,RENAULT,DUSTER,ICONIC CVT,2024.0,465100.0,445100.0,154.0,4.0,575.0
BAIC,BJ40,(O)2.3 PLUS AUTO 4WD,BAIC,BJ40,PLUS,2022.0,955000.0,875000.0,247.0,0.0,1.0
BAIC,BJ40,(O)2.0 PLUS AUTO 4WD,BAIC,BJ40,PLUS,2023.0,899900.0,899900.0,221.0,0.0,134.0
BAIC,BJ40,(O)2.0 PLUS AUTO 4WD,BAIC,BJ40,PLUS,2024.0,924900.0,859900.0,221.0,0.0,12.0
MITSUBISHI,L200,2.4 GLS DIESEL AUTO 4WD,MITSUBISHI,L200,GLS AT 4X4 DSL,2022.0,672300.0,672300.0,178.0,1.0,440.0
MITSUBISHI,L200,(O)2.4 GLS DIESEL AUTO 4WD,MITSUBISHI,L200,GLS AT 4X4 DSL,2023.0,735700.0,735700.0,178.0,1.0,773.0
AUDI,Q3 SPORTBACK,(O)2.5 TFSI RS Q3 DCT 4WD,AUDI,Q3 SPORTBACK,SB TFSI RS Q3,2023.0,1609900.0,1561603.0,400.0,5.0,116.0
AUDI,Q3 SPORTBACK,2.5 TFSI RS Q3 DCT 4WD,AUDI,Q3 SPORTBACK,SB TFSI RS Q3,2024.0,1669900.0,1636502.0,400.0,4.0,9.0
CUPRA,LEON,2.0 HIGH DCT,CUPRA,LEON,LEON HIGH DSG,2022.0,716900.0,716900.0,300.0,2.0,125.0
CUPRA,LEON,(O)2.0 HIGH DCT,CUPRA,LEON,LEON HIGH DSG,2023.0,764900.0,738094.0,300.0,2.0,50.0
CUPRA,LEON,2.0 300HP DCT,CUPRA,LEON,LEN 300HP DSG,2024.0,784900.0,699900.0,300.0,2.0,2.0
CUPRA,LEON,(O)2.0 HIGH DCT,CUPRA,LEON,2.0 TSI 300HP DSG7,2025.0,831900.0,797900.0,300.0,5.0,943.0
SUZUKI,BALENO,(O)1.5 GLX AUTO,SUZUKI,BALENO,GLX AT,2024.0,385990.0,385990.0,103.0,3.0,1534.0
PORSCHE,TAYCAN,BEV 79KWH 4S AUTO,PORSCHE,TAYCAN,79KWH 4S,2022.0,2378000.0,2378000.0,522.0,4.0,233.0
PORSCHE,TAYCAN,BEV 79KWH 4S AUTO,PORSCHE,TAYCAN,79KWH 4S,2023.0,2362000.0,2362000.0,522.0,4.0,1283.0
BAIC,X35,(O)1.5 TM,BAIC,X35,FASHION TM,2024.0,365900.0,310900.0,116.0,0.0,661.0
FORD,RANGER,2.3 WILDTRAK AUTO 4WD,FORD,RANGER,WILDTRAK DOUBLE CAB 2.3L 4V TIVCT GAS 4X,2023.0,1051000.0,1051000.0,270.0,5.0,32.0
FORD,RANGER,(O)2.3 WILDTRAK AUTO 4WD,FORD,RANGER,WILDTRAK GASOLINA 4X4,2025.0,960900.0,921900.0,270.0,5.0,777.0
FORD,RANGER,(O)2.3 XLS AUTO,FORD,RANGER,XLS CREW CABINA GASOLINA 2.3L AT 4X2,2022.0,757900.0,757900.0,270.0,3.0,17.0
FORD,BRONCO,2.3 OUTER BANKS AUTO 4WD,FORD,BRONCO,OUTERBANKS 4 PUERTAS 2.3L GTDI,2023.0,1438000.0,1288000.0,300.0,4.0,4.0
FORD,BRONCO,(O)2.3 OUTER BANKS AUTO 4WD,FORD,BRONCO,OUTERBANKS 4 PUERTAS 2.3L GTDI,2024.0,1441000.0,1301000.0,300.0,6.0,148.0
CUPRA,FORMENTOR,2.0 TSI 190HP DCT,CUPRA,FORMENTOR,TSI MID 190HP,2022.0,669900.0,669900.0,190.0,2.0,221.0
CUPRA,FORMENTOR,2.0 TSI MID 190HP DCT,CUPRA,FORMENTOR,TSI MID 190HP,2023.0,701900.0,672336.0,190.0,2.0,55.0
CUPRA,FORMENTOR,2.0 TSI 190HP DCT,CUPRA,FORMENTOR,TSI 190HP,2024.0,699900.0,626900.0,190.0,2.0,57.0
VOLVO,XC40,BEV 78KWH RECHARGE TWIN ULTIMATE AT AWD,VOLVO,XC40,RECHARGE TWIN ULTIMATE PURE ELECTRIC,2023.0,1363900.0,1159900.0,408.0,5.0,59.0
VOLVO,XC40,(O)BEV 78KWH RECHARGE TWIN ULTIMATE AT A,VOLVO,XC40,RECHARGE TWIN ULTIMATE P8 BEV,2024.0,1359900.0,1099900.0,408.0,4.0,1180.0
CHANGAN,ALSVIN,1.4 MT,CHANGAN,ALSVIN,MT,2022.0,269900.0,269900.0,100.0,0.0,309.0
CHANGAN,ALSVIN,1.4 MT,CHANGAN,ALSVIN,MT,2023.0,294900.0,294900.0,100.0,0.0,19.0
CHANGAN,ALSVIN,1.4 MT,CHANGAN,ALSVIN,MT,2024.0,304500.0,274500.0,100.0,0.0,1026.0
CHANGAN,ALSVIN,1.5 DCT,CHANGAN,ALSVIN,DCT,2022.0,289900.0,289900.0,107.0,0.0,381.0
CHANGAN,ALSVIN,1.5 DCT,CHANGAN,ALSVIN,DCT,2023.0,314900.0,314900.0,107.0,0.0,16.0
CHANGAN,ALSVIN,1.5 DCT,CHANGAN,ALSVIN,DCT,2024.0,324500.0,294500.0,107.0,0.0,424.0
TOYOTA,COROLLA,1.8 HEV XLE AUTO,TOYOTA,COROLLA,XLE CVT,2023.0,500900.0,500900.0,169.0,4.0,417.0
TOYOTA,COROLLA,(O)1.8 HEV XLE AUTO,TOYOTA,COROLLA,XLE CVT,2024.0,509900.0,509900.0,169.0,5.0,226.0
TOYOTA,PRIUS,1.8 HEV PREMIUM AUTO,TOYOTA,PRIUS,PREMIUM - BITONO,2022.0,518400.0,518400.0,121.0,2.0,380.0
HYUNDAI,TUCSON,2.5 GLS AUTO,HYUNDAI,TUCSON,GLS PREMIUM,2022.0,575500.0,575500.0,187.0,2.0,9.0
HYUNDAI,TUCSON,(O)2.5 GLS AUTO,HYUNDAI,TUCSON,GLS PREMIUM,2023.0,617400.0,617400.0,187.0,2.0,182.0
HYUNDAI,TUCSON,(O)2.5 GLS PREMIUM AUTO,HYUNDAI,TUCSON,GLS PREMIUM,2024.0,633400.0,603400.0,187.0,2.0,825.0
BMW,IX3,BEV 80KWH M SPORT INSPIRING AUTO,BMW,IX3,M SPORT INSPIRING (LCI),2023.0,1505000.0,1505000.0,286.0,3.0,30.0
BMW,IX3,BEV 80KWH M SPORT INSPIRING AUTO,BMW,IX3,M SPORT INSPIRING (LCI),2024.0,1550000.0,1470000.0,286.0,3.0,5.0
BMW,IX3,BEV 80KWH M SPORT IMPRESSIVE AUTO,BMW,IX3,M SPORT IMPRESSIVE (LCI),2023.0,1605000.0,1605000.0,286.0,4.0,24.0
BMW,IX3,BEV 80KWH M SPORT IMPRESSIVE AUTO,BMW,IX3,M SPORT IMPRESSIVE (LCI),2024.0,1650000.0,1570000.0,286.0,4.0,41.0
VOLVO,S60,2.0 B4 MHEV PLUS AUTO,VOLVO,S60,PLUS B4 MILD HYBRID,2023.0,904900.0,904900.0,197.0,3.0,86.0
JMC,VIGUS,1.8 GL,JMC,VIGUS,GL,2022.0,459900.0,459900.0,177.0,0.0,1581.0
JMC,VIGUS,(O)1.8 GL,JMC,VIGUS,GL,2023.0,459900.0,419900.0,177.0,0.0,8233.0
JMC,VIGUS,(O)1.8 GL,JMC,VIGUS,GL,2024.0,459900.0,409900.0,177.0,0.0,719.0
VOLVO,XC40,1.5 T5 PHEV ULTIMATE DARK RECHARGE DCT,VOLVO,XC40,RECHARGE ULTIMATE DARK T5 PHEV,2023.0,1139900.0,1139900.0,262.0,0.0,1.0
PORSCHE,CAYENNE COUPE,4.0 V8 GTS AUTO,PORSCHE,CAYENNE COUPE,4.0 TURBO GT,2022.0,2908000.0,2908000.0,631.0,3.0,1308.0
PORSCHE,CAYENNE COUPE,(O)4.0 V8 GTS AUTO,PORSCHE,CAYENNE COUPE,4.0 TURBO GT,2023.0,2988000.0,2988000.0,631.0,3.0,3665.0
PORSCHE,CAYENNE COUPE,(O)4.0 V8 TURBO AUTO,PORSCHE,CAYENNE COUPE,4.0 TURBO GT,2024.0,3098000.0,3098000.0,659.0,4.0,589.0
BMW,IX,BEV 77KWH XDRIVE40 AUTO,BMW,IX,XDRIVE40I,2022.0,1790000.0,1790000.0,326.0,4.0,10.0
BMW,IX,BEV 77KWH XDRIVE40 AUTO,BMW,IX,XDRIVE40I,2024.0,1930000.0,1740000.0,326.0,4.0,15.0
BMW,IX,BEV 112KWH XDRIVE50 AUTO,BMW,IX,XDRIVE50,2022.0,2195000.0,,,0.0,3.0
BMW,IX,BEV 112KWH XDRIVE50 AUTO,BMW,IX,XDRIVE50,2023.0,2280000.0,2245000.0,523.0,4.0,58.0
BMW,IX,BEV 112KWH XDRIVE50 AUTO,BMW,IX,XDRIVE50,2024.0,2350000.0,2110000.0,523.0,4.0,56.0
VOLVO,XC90,(O)2.0 T8 PHEV PLUS RECHARGE AUTO AWD,VOLVO,XC90,RECHARGE PLUS T8 AWD PHEV,2023.0,1676900.0,1676900.0,462.0,3.0,509.0
HONDA,CIVIC,1.5 SPORT CVT,HONDA,CIVIC,SPORT,2022.0,595900.0,595900.0,176.0,2.0,129.0
HONDA,CIVIC,1.5 SPORT CVT,HONDA,CIVIC,SPORT,2023.0,605900.0,605900.0,176.0,2.0,472.0
HONDA,CIVIC,(O)1.5 SPORT CVT,HONDA,CIVIC,SPORT,2024.0,610900.0,610900.0,176.0,2.0,147.0
VOLKSWAGEN,CRAFTER,2.0 CHASIS CABINA 5.0T EURO VI,VOLKSWAGEN,CRAFTER,CHASIS CABINA 5.0T LWB EURO VI MY'21 MAN,2024.0,1087900.0,1081900.0,241.0,3.0,2.0
ACURA,MDX,3.5 ADVANCE AUTO AWD,ACURA,MDX,ADVANCE,2022.0,1399900.0,1399900.0,290.0,4.0,355.0
ACURA,MDX,(O)3.5 ADVANCE AUTO AWD,ACURA,MDX,ADVANCE,2023.0,1449900.0,1449900.0,290.0,4.0,2032.0
ACURA,MDX,(O)3.5 ADVANCE AUTO AWD,ACURA,MDX,ADVANCE,2024.0,1499900.0,1399900.0,290.0,4.0,592.0
CHEVROLET,BOLT EUV,BEV 65KWH LT AUTO,CHEVROLET,BOLT EUV,LT A,2022.0,939900.0,939900.0,200.0,3.0,28.0
CHEVROLET,BOLT EUV,BEV 65KWH LT AUTO,CHEVROLET,BOLT EUV,LT A,2023.0,993200.0,658700.0,200.0,4.0,184.0
LAND ROVER,DISCOVERY SPORT,2.0 MHEV P250 URBAN EDITION AUTO AWD,LAND ROVER,DISCOVERY SPORT,URBAN EDITION MHEV 250PS,2022.0,1108900.0,1108900.0,249.0,5.0,636.0
LAND ROVER,DISCOVERY SPORT,2.0 MHEV P250 URBAN EDITION AUTO AWD,LAND ROVER,DISCOVERY SPORT,URBAN EDITION MHEV 250PS,2023.0,1175900.0,1175900.0,249.0,4.0,1280.0
JEEP,GRAND CHEROKEE,(O)5.7 L SUMMIT RESERVE AUTO 4WD,JEEP,GRAND CHEROKEE,L SUMMIT RESERVE,2022.0,1716900.0,1716900.0,357.0,5.0,2841.0
JEEP,GRAND CHEROKEE,(O)5.7 L SUMMIT RESERVE AUTO 4WD,JEEP,GRAND CHEROKEE,L SUMMIT 4X4,2024.0,1954000.0,1879000.0,357.0,6.0,2026.0
CHANGAN,CS35,1.6 5 TM,CHANGAN,CS35 PLUS,5 TM,2022.0,396000.0,396000.0,130.0,0.0,234.0
CHANGAN,CS35,1.6 5 TM,CHANGAN,CS35 PLUS,5 TM,2023.0,419900.0,419900.0,130.0,0.0,70.0
CHANGAN,CS35,(O)1.6 6 TA AUTO,CHANGAN,CS35 PLUS,6 TA,2022.0,422000.0,422000.0,130.0,0.0,60.0
CHANGAN,CS35,(O)1.6 6 TA AUTO,CHANGAN,CS35 PLUS,6 TA,2023.0,444900.0,434900.0,130.0,0.0,62.0
MG,RX8,2.0 ELEGANCE AUTO 4WD,MG,RX8,2.0 DEL ELEGANCE AT,2022.0,799900.0,789900.0,221.0,4.0,110.0
MG,RX8,(O)2.0 ELEGANCE AUTO 4WD,MG,RX8,2.0 DEL ELEGANCE AT,2023.0,799900.0,784900.0,221.0,3.0,141.0
MG,RX8,2.0 ELEGANCE AUTO 4WD,MG,RX8,2.0T DEL ELEGANCE AT,2024.0,815900.0,665900.0,221.0,3.0,301.0
ALFA ROMEO,GIULIA,2.0 ESTREMA AUTO,ALFA ROMEO,GIULIA,VELOCE,2022.0,1305000.0,1265000.0,280.0,4.0,216.0
ALFA ROMEO,GIULIA,2.0 VELOCE AUTO,ALFA ROMEO,GIULIA,VELOCE,2023.0,1305000.0,1160000.0,280.0,3.0,9.0
ALFA ROMEO,GIULIA,2.0 VELOCE AUTO,ALFA ROMEO,GIULIA,VELOCE,2024.0,1227000.0,1227000.0,280.0,5.0,52.0
AUDI,Q5 SPORTBACK,2.0 MHEV SB 45 TFSI SELECT DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI SELECT S TRONIC QUATTRO,2022.0,1159900.0,1132122.0,249.0,5.0,11.0
AUDI,Q5 SPORTBACK,2.0 MHEV SB 45 TFSI SELECT DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI SELECT S TRONIC QUATTRO,2023.0,1194900.0,1147104.0,249.0,5.0,346.0
AUDI,Q5 SPORTBACK,2.0 MHEV SB 45 TFSI SELECT DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI SELECT S TRONIC QUATTRO,2024.0,1279900.0,1098604.0,249.0,5.0,93.0
AUDI,Q5 SPORTBACK,2.0 MHEV SB 45 TFSI ELITE DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI ELITE S TRONIC QUATTRO,2022.0,1239900.0,1210206.0,249.0,6.0,28.0
AUDI,Q5 SPORTBACK,2.0 MHEV SB 45 TFSI ELITE DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI ELITE S TRONIC QUATTRO,2023.0,1274900.0,1223904.0,249.0,6.0,70.0
AUDI,Q5 SPORTBACK,2.0 MHEV SB 45 TFSI ELITE DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI ELITE S TRONIC QUATTRO,2024.0,1359900.0,1167272.0,249.0,6.0,70.0
AUDI,Q5 SPORTBACK,2.0 MHEV SB 45 TFSI S LINE DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI S LINE S TRONIC QUATTRO,2022.0,1274900.0,1244368.0,249.0,6.0,31.0
AUDI,Q5 SPORTBACK,(O)2.0 MHEV SB 45 TFSI S LINE DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI S LINE S TRONIC QUATTRO,2023.0,1309900.0,1231306.0,249.0,6.0,227.0
AUDI,Q5 SPORTBACK,(O)2.0 MHEV SB 45 TFSI S LINE DCT 4WD,AUDI,Q5 SPORTBACK,MHEV SB 45 TFSI S LINE S TRONIC QUATTRO,2024.0,1394900.0,1197315.0,249.0,6.0,227.0
AUDI,Q5 SPORTBACK,3.0 SB SQ5 AUTO 4WD,AUDI,Q5 SPORTBACK,SB SQ5 TIPTRONIC QUATTRO AT,2022.0,1504900.0,1468860.0,354.0,6.0,135.0
AUDI,Q5 SPORTBACK,3.0 SB SQ5 AUTO 4WD,AUDI,Q5 SPORTBACK,SB SQ5 TIPTRONIC QUATTRO AT,2023.0,1539900.0,1447506.0,354.0,5.0,194.0
AUDI,Q5 SPORTBACK,3.0 SB SQ5 AUTO 4WD,AUDI,Q5 SPORTBACK,SB SQ5 TIPTRONIC QUATTRO AT,2024.0,1629900.0,1399027.0,354.0,5.0,401.0
NISSAN,FRONTIER,(O)3.8 V6 PRO-4X AUTO 4WD,NISSAN,FRONTIER,V6 PRO-4X 22,2022.0,999900.0,999900.0,310.0,3.0,822.0
NISSAN,FRONTIER,(O)3.8 V6 PRO-4X AUTO 4WD,NISSAN,FRONTIER,V6 PRO-4X 24,2024.0,1066900.0,846900.0,310.0,3.0,3787.0
LAND ROVER,RANGE ROVER EVOQUE,2.0 MHEV P250 BRONZE COLLECTION AUTO AWD,LAND ROVER,RANGE ROVER EVOQUE,BRONZE COLLECTION MHEV 250PS,2022.0,1173900.0,1173900.0,249.0,6.0,855.0
LAND ROVER,RANGE ROVER EVOQUE,2.0 MHEV P250 BRONZE COLLECTION AUTO AWD,LAND ROVER,RANGE ROVER EVOQUE,BRONZE COLLECTION MHEV 249PS,2023.0,1275900.0,1275900.0,249.0,5.0,1292.0
LAND ROVER,RANGE ROVER EVOQUE,2.0 MHEV P300 HST AUTO AWD,LAND ROVER,RANGE ROVER EVOQUE,HST MHEV 300PS,2022.0,1396900.0,1396900.0,300.0,6.0,53.0
VOLKSWAGEN,TIGUAN,2.0 R-LINE DCT 4WD,VOLKSWAGEN,TIGUAN,R-LINE 2.0 LONG DRIVE,2022.0,762990.0,762990.0,180.0,4.0,7.0
VOLKSWAGEN,TIGUAN,(O)2.0 R-LINE DCT 4WD,VOLKSWAGEN,TIGUAN,R-LINE 2.0 LONG DRIVE,2023.0,802990.0,802990.0,180.0,4.0,175.0
VOLKSWAGEN,TIGUAN,(O)2.0 R-LINE DCT 4WD,VOLKSWAGEN,TIGUAN,R-LINE 2.0 LONG DRIVE,2024.0,829070.0,680870.0,180.0,5.0,1169.0
LINCOLN,CORSAIR,(O)2.5 PHEV GRAND TOURING CVT AWD,LINCOLN,CORSAIR,GRAND TOURING 2.5L AWD PHEV,2022.0,1422300.0,1372300.0,266.0,4.0,587.0
LINCOLN,CORSAIR,(O)2.5 PHEV GRAND TOURING CVT AWD,LINCOLN,CORSAIR,GRAND TOURING 2.5L PHEV,2023.0,1537900.0,1332900.0,266.0,3.0,1319.0
LINCOLN,CORSAIR,(O)2.5 PHEV GRAND TOURING CVT AWD,LINCOLN,CORSAIR,GRAND TOURING 2.5L AWD PHEV,2025.0,1322000.0,1222000.0,266.0,5.0,152.0
CHANGAN,CS35,1.4 COMFORT DCT,CHANGAN,CS35 PLUS TURBO,DCT,2023.0,516900.0,499900.0,158.0,3.0,92.0
AUDI,E-TRON GT,BEV 93KWH RS 4WD,AUDI,E-TRON SPORTBACK,93KWH RS E-QUATTRO,2022.0,3279900.0,,,0.0,124.0
AUDI,E-TRON GT,BEV 93KWH RS 4WD,AUDI,E-TRON SPORTBACK,93KWH RS E-QUATTRO,2023.0,3289900.0,2928011.0,646.0,3.0,243.0
AUDI,E-TRON GT,BEV 93KWH RS 4WD,AUDI,E-TRON SPORTBACK,93KWH RS E-QUATTRO,2024.0,3339900.0,2738718.0,646.0,6.0,204.0
FORD,MAVERICK,2.0 ECOBOOST LARIAT AUTO AWD,FORD,MAVERICK,XLT SUPERCREW FWD 2.0L ECOBOOST,2022.0,662200.0,662200.0,250.0,2.0,312.0
FORD,MAVERICK,2.0 ECOBOOST LARIAT AUTO AWD,FORD,MAVERICK,XLT SUPERCREW FWD 2.0L ECOBOOST,2023.0,689000.0,614000.0,250.0,2.0,6.0
FORD,MAVERICK,2.0 ECOBOOST XLT AUTO,FORD,MAVERICK,XLT SUPERCREW FWD 2.0L ECOBOOST,2024.0,705000.0,605000.0,250.0,2.0,186.0
FORD,MAVERICK,(O)2.0 ECOBOOST LARIAT AUTO AWD,FORD,MAVERICK,LARIAT AWD,2025.0,842100.0,809100.0,250.0,6.0,640.0
HYUNDAI,CRETA GRAND,2.0 GLS PREMIUM AUTO,HYUNDAI,CRETA GRAND,GLS PREMIUM,2022.0,482500.0,482500.0,157.0,2.0,137.0
HYUNDAI,CRETA GRAND,(O)2.0 GLS PREMIUM AUTO,HYUNDAI,CRETA GRAND,GLS PREMIUM,2023.0,523100.0,523100.0,157.0,2.0,88.0
HYUNDAI,CRETA GRAND,2.0 GLS PREMIUM AUTO,HYUNDAI,CRETA GRAND,GLS PREMIUM,2024.0,544600.0,504600.0,157.0,3.0,665.0
HYUNDAI,CRETA GRAND,2.0 LIMITED AUTO,HYUNDAI,CRETA GRAND,LIMITED,2022.0,526000.0,526000.0,157.0,2.0,434.0
HYUNDAI,CRETA GRAND,(O)2.0 LIMITED AUTO,HYUNDAI,CRETA GRAND,LIMITED,2023.0,571100.0,571100.0,157.0,2.0,26.0
HYUNDAI,CRETA GRAND,(O)2.0 LIMITED AUTO,HYUNDAI,CRETA GRAND,LIMITED,2024.0,594300.0,554300.0,157.0,3.0,1286.0
DODGE,JOURNEY,1.5 SPORT AUTO,DODGE,JOURNEY,SPORT,2022.0,645900.0,645900.0,169.0,4.0,633.0
DODGE,JOURNEY,1.5 SPORT AUTO,DODGE,JOURNEY,SPORT,2023.0,693400.0,627600.0,169.0,4.0,11.0
DODGE,JOURNEY,1.5 SPORT AUTO,DODGE,JOURNEY,SPORT,2024.0,661900.0,606900.0,169.0,5.0,570.0
SUZUKI,SWIFT,1.2 MHEV BOOSTERGREEN GLX CVT,SUZUKI,SWIFT,BOOSTERJET GLE TA,2022.0,337490.0,337490.0,110.0,1.0,284.0
ALFA ROMEO,STELVIO,2.0 ESTREMA AUTO 4WD,ALFA ROMEO,STELVIO,VELOCE,2022.0,1565000.0,1515000.0,280.0,3.0,727.0
ALFA ROMEO,STELVIO,2.0 VELOCE AUTO 4WD,ALFA ROMEO,STELVIO,VELOCE,2024.0,1414000.0,1414000.0,280.0,5.0,9.0
CHEVROLET,GROOVE,1.5 LT D,CHEVROLET,GROOVE,LT MT,2022.0,347900.0,347900.0,110.0,2.0,842.0
CHEVROLET,GROOVE,1.5 LT A,CHEVROLET,GROOVE,LT MT,2023.0,370400.0,370400.0,110.0,2.0,43.0
CHEVROLET,GROOVE,1.5 LT D,CHEVROLET,GROOVE,LT MANUAL D,2024.0,385900.0,370900.0,98.0,2.0,2815.0
CHEVROLET,GROOVE,1.5 LT E CVT,CHEVROLET,GROOVE,LT AT,2022.0,376900.0,376900.0,110.0,2.0,457.0
CHEVROLET,GROOVE,1.5 LT E CVT,CHEVROLET,GROOVE,LT AUTOMTICO E,2024.0,418900.0,393900.0,98.0,2.0,2076.0
CHEVROLET,GROOVE,1.5 PREMIER C CVT,CHEVROLET,GROOVE,PREMIER AT,2023.0,434400.0,434400.0,110.0,2.0,1.0
CHEVROLET,GROOVE,1.5 PREMIER F CVT,CHEVROLET,GROOVE,PREMIER F,2023.0,434400.0,434400.0,98.0,2.0,289.0
CHEVROLET,GROOVE,1.5 PREMIER F CVT,CHEVROLET,GROOVE,PREMIER F,2024.0,452900.0,427900.0,98.0,2.0,1662.0
SUZUKI,SWIFT,1.2 MHEV BOOSTERGREEN GLS,SUZUKI,SWIFT,GLS ISG HYBRID TM BOOSTERGREEN,2022.0,319990.0,319990.0,82.0,2.0,486.0
SUZUKI,SWIFT,(O)1.2 MHEV BOOSTERGREEN GLX,SUZUKI,SWIFT,GLS ISG HYBRID TM BOOSTERGREEN,2023.0,334990.0,334990.0,82.0,2.0,4226.0
SUZUKI,CIAZ,1.4 GLX,SUZUKI,CIAZ,GLE PLUS TM,2022.0,310490.0,310490.0,100.0,1.0,41.0
JEEP,WAGONEER,5.7 MHEV SERIES III AUTO 4WD,JEEP,WAGONEER,SERIES III ETORQUE MILD-HYBRID 4X4,2022.0,1899900.0,1899900.0,392.0,4.0,419.0
JEEP,WAGONEER,5.7 MHEV SERIES III AUTO 4WD,JEEP,WAGONEER,SERIES III ETORQUE MILD-HYBRID 4X4,2023.0,2127900.0,1927900.0,392.0,4.0,215.0
JAC,E10X,BEV 30KWH AUTO,JAC,E10X,30KWH PASAJEROS,2022.0,438000.0,438000.0,60.0,0.0,26.0
JAC,E10X,BEV 30KWH AUTO,JAC,E10X,30KWH PASAJEROS,2023.0,439000.0,424000.0,60.0,0.0,12.0
JAC,E10X,BEV 30KWH AUTO,JAC,E10X,30KWH PASAJEROS,2024.0,357000.0,357000.0,60.0,0.0,264.0
KIA,SORENTO,2.5 SXL AUTO,KIA,SORENTO,SXL,2022.0,919900.0,919900.0,277.0,4.0,989.0
KIA,SORENTO,(O)2.5 SXL AUTO,KIA,SORENTO,SXL,2023.0,941900.0,941900.0,277.0,4.0,2291.0
KIA,SORENTO,(O)2.5 SXL AUTO,KIA,SORENTO,SXL,2024.0,985900.0,985900.0,277.0,3.0,974.0
